log_id,robot_id,technician_id,maintenance_date,maintenance_type,duration_hours,parts_replaced,labor_cost_usd,parts_cost_usd,total_cost_usd,downtime_hours,priority,completion_status,fault_code,work_order_id,scheduled_flag,warehouse_id,next_maintenance_date,recurrence_count,inspection_passed
36458151,372701,620527,2024-02-15,Predictive,15.07,Battery,811.4,67.25,878.65,5.98,High,In Progress,FC202,8657585,0,1009,2024-11-26,1,1
17146232,365345,664644,2023-02-23,Corrective,13.63,Motor,1016.9,86.29,1103.19,9.36,High,Completed,FC404,6996690,1,1011,2024-01-31,2,0
53962175,350721,114356,2023-03-28,Preventive,12.74,Cable,413.74,164.95,578.69,0.48,Low,Completed,FC000,8488668,1,1010,2023-06-16,0,0
65381140,352131,476926,2025-12-23,Corrective,7.88,None,905.3,200.44,1105.74,7.84,Low,Completed,FC404,7434628,0,1003,2026-04-29,0,1
27474888,324606,608862,2025-04-21,Predictive,16.27,Gripper,420.27,19.49,439.76,9.12,Medium,In Progress,FC404,5596280,1,1000,2026-01-07,4,1
23267895,347714,449343,2025-10-19,Corrective,11.41,Wheel,701.71,394.64,1096.35,9.22,High,Completed,FC404,4858340,0,1002,2026-04-02,7,1
39250745,353816,172376,2024-09-29,Predictive,8.93,Motor,180.23,228.89,409.12,2.56,Medium,Completed,FC202,4906516,1,1006,2024-12-31,5,1
75110657,388067,481767,2025-06-04,Preventive,17.43,Motor,483.45,441.52,924.97,3.64,Critical,Completed,FC101,5213616,1,1005,2025-10-13,7,1
19874892,374871,485348,2026-04-08,Preventive,5.55,Gripper,288.69,147.15,435.84,5.4,High,Completed,FC000,4816560,0,1018,2026-09-01,1,1
93973858,374871,158740,2024-05-11,Preventive,9.51,Camera,892.61,249.03,1141.64,0.05,Low,Completed,FC000,8618291,0,1016,2024-09-07,4,1
55043226,380989,317021,2023-01-06,Corrective,2.45,Motor,824.83,35.04,859.87,12.25,High,Pending,FC606,2192717,1,1003,2023-04-09,6,0
31980201,309482,454008,2024-10-10,Corrective,10.06,Sensor,534.01,362.66,896.67,0.52,Medium,Completed,FC000,5161164,0,1004,2025-03-04,6,1
86386628,310849,327808,2025-12-12,Inspection,23.5,Gripper,601.07,138.9,739.97,3.72,Medium,Completed,FC606,3995155,0,1012,2026-05-17,2,1
53275006,303761,568782,2023-03-01,Preventive,0.9,Sensor,520.44,176.79,697.23,0.54,Critical,Completed,FC000,4062615,1,1006,2023-10-10,6,1
26262573,381514,568782,2024-05-21,Emergency,11.79,None,830.33,208.83,1039.16,6.25,High,Completed,FC101,7896221,1,1012,2024-10-02,5,1
20513822,302145,279591,2025-08-18,Emergency,17.03,Motor,381.37,23.35,404.72,4.76,Medium,Completed,FC202,9152574,0,1018,2025-12-09,0,1
85015237,399739,226308,2025-03-16,Corrective,3.82,Sensor,247.63,13.11,260.74,1.94,Medium,Completed,FC303,3252846,0,1005,2026-01-02,0,1
17065728,342848,626795,2024-06-02,Preventive,21.12,Sensor,565.31,964.85,1530.16,4.49,Medium,Completed,FC404,1399786,1,1001,2025-05-13,0,1
84333469,375927,218353,2024-12-16,Corrective,22.07,Frame,133.48,219.71,353.19,3.06,Critical,Completed,FC000,1815383,1,1005,2025-10-12,2,1
47587471,336686,330692,2024-07-25,Preventive,4.6,Frame,391.99,337.53,729.52,10.65,Medium,Completed,FC101,4423332,0,1002,2025-01-20,6,1
34651640,370614,168127,2023-02-10,Emergency,3.72,Battery,320.94,357.71,678.65,3.66,Low,Completed,FC000,9891153,1,1004,2023-04-07,1,1
71917927,306600,246595,2025-12-20,Corrective,20.38,Wheel,560.98,410.82,971.8,7.09,Medium,Completed,FC303,3394251,1,1010,2026-05-08,6,1
45068382,377964,379148,2023-11-29,Emergency,8.14,Camera,558.86,241.14,800.0,1.62,Low,Completed,FC404,1695457,0,1014,2024-02-17,4,1
85710242,324367,311253,2025-09-03,Emergency,4.2,Motor,975.23,129.45,1104.68,8.04,Critical,Completed,FC000,2644401,1,1015,2026-05-27,6,0
41019593,367171,218353,2024-06-09,Preventive,23.82,Wheel,682.39,40.82,723.21,9.99,Medium,Completed,FC000,7296426,1,1005,2024-09-21,1,1
20517392,344520,491086,2023-02-16,Corrective,7.87,Frame,268.35,1031.33,1299.68,2.49,High,Completed,FC000,4618329,1,1002,2024-01-06,0,1
20438821,306600,427105,2024-01-23,Corrective,17.4,Wheel,192.21,251.61,443.82,0.53,High,In Progress,FC606,1705536,1,1012,2024-03-22,1,1
94824454,392675,616318,2025-03-16,Corrective,10.77,Battery,1088.16,44.27,1132.43,1.71,Medium,Completed,FC000,7162862,1,1001,2025-11-08,2,1
66387007,351283,668230,2023-02-08,Inspection,12.49,None,1089.34,456.94,1546.28,1.74,Low,Completed,FC000,5758098,0,1005,2023-08-19,3,1
20965458,367991,158055,2026-01-04,Preventive,5.94,None,412.44,323.01,735.45,1.52,High,Completed,FC000,2604225,1,1004,2026-12-05,1,1
34911603,316389,158055,2024-09-02,Corrective,5.03,Sensor,405.55,136.27,541.82,2.07,Medium,Completed,FC606,2502154,0,1002,2025-07-14,7,1
16969068,318144,664533,2025-01-27,Corrective,11.78,Sensor,282.31,23.93,306.24,6.45,Low,Completed,FC000,9944079,1,1002,2026-01-09,3,1
50526585,390532,203612,2023-12-18,Preventive,8.31,Sensor,987.91,481.49,1469.4,3.61,High,In Progress,FC202,6352664,0,1011,2024-09-03,0,1
48907220,352131,306230,2025-07-12,Preventive,15.06,Cable,1197.52,180.91,1378.43,2.84,Low,Completed,FC000,3689772,1,1009,2025-08-24,7,1
82062207,371747,143783,2025-10-15,Corrective,0.43,Wheel,602.13,246.53,848.66,9.79,Critical,In Progress,FC000,5564242,1,1006,2025-11-25,3,1
88709611,357983,157594,2026-01-20,Corrective,10.88,Motor,331.71,84.6,416.31,2.37,Critical,Completed,FC606,2638662,1,1016,2026-06-12,2,0
35962614,351283,678684,2023-03-25,Preventive,23.6,Sensor,196.93,10.8,207.73,8.16,Medium,Completed,FC202,3322655,1,1007,2023-09-16,5,1
11478886,340630,245044,2023-09-20,Predictive,23.07,None,290.14,207.55,497.69,2.11,High,Completed,FC303,2394491,1,1014,2024-01-29,5,1
46760209,352131,379148,2025-10-01,Inspection,15.8,Battery,888.58,23.26,911.84,6.03,Medium,Completed,FC000,3020026,1,1014,2026-07-05,4,1
72087333,319201,333364,2025-03-23,Predictive,10.32,Sensor,1190.33,139.17,1329.5,0.97,Low,Completed,FC202,6750059,0,1008,2025-10-14,5,0
80672436,334531,626795,2025-09-07,Emergency,23.35,Sensor,707.15,366.48,1073.63,1.81,Medium,Completed,FC000,7516468,1,1002,2026-04-13,6,1
51639416,343052,158740,2023-09-05,Emergency,23.1,Wheel,272.24,14.37,286.61,1.35,Medium,Completed,FC606,1206859,1,1018,2023-11-22,2,0
31862981,369885,245044,2023-10-09,Preventive,6.51,Camera,417.13,223.32,640.45,6.28,Critical,Completed,FC000,8105042,1,1016,2023-11-12,5,0
35327568,376502,226308,2026-04-24,Corrective,6.77,Motor,287.05,51.42,338.47,0.73,Medium,Pending,FC101,6682837,0,1001,2026-08-22,6,1
80823804,325163,311097,2024-09-24,Predictive,23.95,None,1174.09,88.56,1262.65,1.37,Medium,Completed,FC606,9873993,1,1011,2025-03-10,1,0
41393985,349578,279591,2025-04-25,Preventive,18.81,Motor,205.15,43.05,248.2,13.34,High,Completed,FC000,6521244,0,1013,2026-01-16,0,1
31902254,311066,171298,2024-01-23,Preventive,17.24,Motor,1074.64,59.69,1134.33,7.68,High,Escalated,FC000,2246878,1,1001,2025-01-14,1,1
27208582,390532,306230,2025-05-14,Corrective,18.58,Battery,922.72,106.03,1028.75,1.45,Medium,Escalated,FC303,1893655,0,1019,2025-11-30,6,0
88415361,304637,402306,2023-05-13,Corrective,16.44,Sensor,285.25,852.19,1137.44,3.14,Low,Escalated,FC000,8672748,0,1009,2024-03-23,2,0
58596942,366666,155225,2023-09-14,Preventive,19.1,Battery,389.13,149.55,538.68,3.78,Medium,Completed,FC202,3235893,0,1012,2023-12-03,7,1
85953972,380566,423002,2024-03-02,Preventive,17.6,Motor,243.81,209.27,453.08,0.61,High,Completed,FC000,5991940,1,1003,2024-07-11,1,1
49249419,374871,353186,2024-01-23,Preventive,14.13,Battery,749.62,284.39,1034.01,2.47,High,Completed,FC000,7089412,0,1002,2024-05-28,4,1
47791788,310849,143783,2025-08-26,Preventive,12.11,Camera,143.57,369.52,513.09,1.45,Critical,Completed,FC000,5590015,1,1002,2025-10-15,0,1
54820764,310486,161688,2025-09-01,Corrective,0.92,Motor,403.16,27.95,431.11,3.48,Medium,Pending,FC000,1029134,1,1012,2026-03-16,7,1
74945904,350721,144208,2023-03-29,Inspection,8.7,Wheel,915.02,190.04,1105.06,6.31,Medium,Pending,FC000,8535907,1,1019,2023-12-17,4,1
11560642,380566,158055,2024-10-04,Emergency,20.33,Wheel,906.84,457.31,1364.15,0.6,High,Completed,FC000,3847345,1,1009,2025-03-24,2,1
55942083,323791,613031,2024-09-06,Emergency,18.93,Gripper,233.76,294.03,527.79,3.5,Low,Completed,FC606,3682289,1,1009,2025-08-14,6,1
28940980,331910,672791,2026-01-05,Inspection,8.55,Sensor,771.93,405.94,1177.87,5.54,Medium,Escalated,FC000,2363477,1,1002,2026-12-08,5,1
38665836,372701,271436,2023-02-14,Corrective,20.49,Battery,136.21,71.55,207.76,0.69,High,Completed,FC404,1093512,1,1008,2024-01-20,3,1
83455364,367457,593477,2023-12-01,Emergency,19.33,Battery,442.28,150.21,592.49,5.93,High,In Progress,FC606,4342655,0,1019,2024-01-08,3,0
74576560,365100,690456,2023-09-01,Preventive,9.24,Battery,380.01,98.75,478.76,0.48,High,Completed,FC606,5581962,0,1008,2024-06-21,6,1
84550211,350322,533794,2026-03-05,Preventive,9.66,Camera,944.37,235.66,1180.03,0.53,Medium,Completed,FC000,2235486,0,1004,2026-08-18,6,1
88013451,311066,586005,2023-10-19,Preventive,21.48,Sensor,594.93,33.69,628.62,0.63,Medium,Completed,FC000,6190389,0,1003,2024-09-29,2,0
64839352,396067,586005,2025-11-03,Preventive,8.55,Frame,140.88,303.77,444.65,2.05,Critical,Completed,FC000,4353834,1,1016,2026-01-22,0,1
70952652,390532,663407,2023-06-17,Emergency,5.9,None,584.56,127.04,711.6,0.86,Medium,In Progress,FC000,1965121,1,1017,2023-12-03,2,1
76360388,350721,598885,2025-09-21,Corrective,3.81,Wheel,141.65,55.8,197.45,12.3,Low,Pending,FC000,1902691,0,1015,2026-08-18,2,1
71390054,305320,218384,2024-02-26,Preventive,12.42,Sensor,814.82,671.65,1486.47,0.11,Low,Completed,FC000,5324344,0,1010,2024-10-04,0,0
88646181,357983,607873,2024-08-20,Preventive,9.88,Motor,316.01,283.4,599.41,3.79,Low,Completed,FC404,9081514,1,1018,2025-06-06,1,0
26687818,305320,209270,2025-09-13,Corrective,21.32,Camera,1052.44,253.38,1305.82,1.22,High,Pending,FC000,7711815,0,1003,2026-09-08,1,0
73466246,331807,601230,2024-02-18,Corrective,22.48,Battery,962.23,251.18,1213.41,11.99,High,Pending,FC000,1388235,1,1002,2024-04-01,3,1
88336435,365345,560742,2026-03-26,Predictive,21.7,Sensor,937.61,100.33,1037.94,2.29,Low,Completed,FC000,3506928,0,1013,2026-11-01,3,1
97529986,367991,568782,2023-12-20,Predictive,10.45,Gripper,1052.74,142.47,1195.21,3.63,Medium,Completed,FC202,7835595,1,1005,2024-02-11,6,1
76182147,316098,392020,2023-02-28,Predictive,0.6,Camera,544.95,522.33,1067.28,3.17,High,In Progress,FC101,1551296,0,1014,2023-04-15,3,0
97674853,388067,481767,2024-06-22,Preventive,5.07,Camera,1143.55,112.47,1256.02,2.97,High,Completed,FC000,3455210,1,1007,2025-05-18,7,1
16641943,337403,321352,2024-08-01,Corrective,9.49,Sensor,518.18,16.93,535.11,2.03,Low,Completed,FC000,3746144,0,1003,2024-12-21,4,1
28456135,343052,171988,2025-11-28,Predictive,2.32,Frame,304.15,190.14,494.29,8.33,Critical,Completed,FC606,1103216,0,1019,2026-11-10,0,1
68850697,354208,671725,2025-09-15,Inspection,7.13,Motor,1156.21,310.88,1467.09,2.98,Critical,Completed,FC303,9457149,1,1019,2026-05-13,6,1
10922484,342447,157594,2024-01-29,Emergency,18.68,Gripper,338.28,239.71,577.99,15.16,High,Completed,FC404,8832399,1,1005,2024-07-22,1,1
13105676,331910,258601,2023-11-28,Inspection,14.43,Gripper,134.27,53.11,187.38,1.96,Medium,Completed,FC000,9955361,0,1012,2024-01-18,2,1
14601296,307509,563636,2024-05-31,Preventive,3.08,Cable,1051.22,505.36,1556.58,4.29,Medium,Completed,FC000,5171673,0,1005,2024-08-12,4,1
86136744,350721,449343,2026-03-30,Inspection,6.98,Motor,244.71,42.73,287.44,2.65,Low,Completed,FC000,3412764,0,1008,2026-11-13,5,1
19890826,383590,586005,2024-08-04,Corrective,17.26,Battery,1046.42,274.16,1320.58,4.97,Medium,Completed,FC404,1710697,1,1011,2024-09-24,7,1
86901269,371747,690456,2024-06-14,Preventive,17.0,Battery,545.68,110.53,656.21,1.6,Medium,Completed,FC404,1630479,1,1010,2024-11-15,5,1
93014962,316947,512701,2023-05-11,Inspection,2.0,Battery,995.75,78.11,1073.86,1.1,Low,Completed,FC505,7873204,1,1015,2023-08-28,3,1
63580955,304381,678684,2025-02-17,Preventive,20.77,Wheel,390.74,5.49,396.23,4.81,Critical,Completed,FC000,5077822,0,1012,2025-05-19,4,1
36669842,366666,311097,2026-01-10,Preventive,13.26,Wheel,884.84,110.47,995.31,0.25,Low,Completed,FC000,7865685,1,1012,2026-10-08,0,1
78220104,319201,314663,2025-04-10,Corrective,11.35,Sensor,676.18,206.53,882.71,6.32,High,Pending,FC505,3067758,1,1019,2026-03-10,6,0
95720444,323940,398390,2024-02-20,Emergency,10.89,Gripper,114.04,155.79,269.83,7.86,High,In Progress,FC505,8136305,1,1019,2025-01-07,4,1
18222276,306048,317021,2024-03-22,Preventive,3.81,Battery,1091.93,209.52,1301.45,2.99,Critical,Completed,FC000,5864034,1,1018,2025-01-17,4,1
92209150,371747,524260,2026-01-02,Predictive,0.84,Gripper,722.4,6.06,728.46,1.66,High,Pending,FC000,7432699,1,1002,2026-03-19,5,0
58373856,360001,185729,2023-07-31,Preventive,13.59,Motor,722.36,175.67,898.03,1.82,High,Completed,FC303,2478566,0,1001,2024-03-30,6,1
81326086,375927,171988,2023-05-07,Corrective,13.54,Motor,93.26,550.09,643.35,0.72,Critical,Escalated,FC000,9336247,1,1000,2023-10-02,4,1
82446021,365345,168127,2023-07-10,Corrective,2.49,None,453.26,879.66,1332.92,0.01,Low,Completed,FC202,9082842,0,1019,2024-02-10,1,1
56053188,315722,619955,2024-01-04,Predictive,4.74,Battery,425.26,0.25,425.51,5.14,Medium,In Progress,FC101,9318889,1,1012,2024-11-27,5,1
59217602,360995,200599,2026-03-14,Predictive,23.74,Wheel,147.81,102.13,249.94,4.9,Medium,Completed,FC101,4640156,1,1002,2026-07-20,0,1
84689357,364625,379148,2023-03-20,Preventive,9.26,Motor,933.09,66.76,999.85,3.25,Medium,Completed,FC505,4801787,1,1019,2023-12-02,5,1
37464434,367171,487095,2024-12-01,Corrective,13.26,Wheel,415.54,56.4,471.94,3.53,Medium,Completed,FC606,4381104,1,1001,2025-03-17,0,1
86747250,311958,613031,2024-02-06,Corrective,22.91,Camera,305.86,40.42,346.28,2.63,Low,Completed,FC000,2616762,0,1004,2024-08-25,4,1
27715674,302899,325948,2023-11-23,Corrective,19.78,Motor,1166.9,49.03,1215.93,7.11,High,Escalated,FC303,7346792,1,1000,2024-05-15,4,0
10410355,331807,279591,2023-12-01,Corrective,7.72,Gripper,952.66,179.15,1131.81,1.52,Low,Completed,FC505,9990896,1,1014,2024-11-08,4,0
51116747,331986,492978,2023-03-14,Corrective,17.52,Wheel,811.93,128.63,940.56,0.07,High,Completed,FC202,2502621,1,1019,2023-05-22,0,1
36611292,304637,235517,2025-12-25,Corrective,14.92,Battery,697.86,499.45,1197.31,0.25,Medium,Completed,FC000,7162248,1,1013,2026-07-07,6,1
73603428,339122,573718,2023-02-27,Inspection,15.49,Battery,808.66,98.78,907.44,8.08,Medium,In Progress,FC101,8808642,1,1014,2023-07-19,0,1
92338278,395070,446589,2024-07-31,Corrective,3.16,Motor,1152.62,17.83,1170.45,6.71,High,Pending,FC101,6721368,1,1002,2025-05-29,7,1
55929227,332917,677729,2023-01-01,Preventive,6.95,Sensor,954.2,778.86,1733.06,1.71,Medium,Completed,FC000,3176202,1,1005,2023-10-09,6,1
17158189,336341,171988,2023-12-08,Corrective,20.35,Battery,260.67,550.07,810.74,3.87,High,Completed,FC404,8870038,1,1013,2024-02-23,5,1
65648535,311066,664912,2023-09-26,Corrective,13.76,Sensor,457.91,65.67,523.58,0.03,High,Escalated,FC303,5509815,1,1004,2024-04-03,7,1
95773971,376997,690456,2026-01-18,Emergency,1.04,Camera,297.54,55.5,353.04,3.61,Medium,In Progress,FC000,5843398,1,1005,2026-12-23,7,1
45560504,362913,458852,2023-02-05,Preventive,15.85,Frame,861.56,113.46,975.02,3.03,Medium,Completed,FC404,1937639,0,1006,2023-08-15,6,1
13210379,302145,487095,2026-01-09,Predictive,6.51,Gripper,797.37,94.06,891.43,2.16,Low,Escalated,FC505,3653932,1,1016,2026-12-18,5,1
97047619,396067,171988,2025-11-25,Preventive,3.15,None,718.01,377.37,1095.38,0.13,Critical,Completed,FC000,3994437,0,1011,2026-05-12,3,1
19779947,380989,616318,2025-11-27,Corrective,9.14,Sensor,507.68,247.46,755.14,2.82,Medium,Completed,FC000,1866728,1,1001,2026-08-17,1,0
48844484,366666,158740,2023-08-04,Inspection,2.6,Wheel,1090.82,42.42,1133.24,6.57,Low,In Progress,FC202,2319047,0,1014,2024-03-27,5,1
91900411,365345,293378,2024-11-23,Inspection,22.13,Cable,1040.57,696.78,1737.35,5.21,Medium,Completed,FC000,4859324,1,1002,2025-08-01,3,0
21420672,371624,487095,2024-01-18,Predictive,14.56,Battery,72.49,272.61,345.1,1.63,Low,Completed,FC101,3783959,1,1002,2024-10-20,5,1
49081421,360001,664912,2023-05-01,Preventive,5.4,Motor,166.59,722.77,889.36,7.01,Medium,Completed,FC000,5555122,1,1011,2023-06-10,2,1
24346006,306600,491719,2026-02-10,Preventive,12.67,Battery,300.89,372.36,673.25,5.39,Medium,Completed,FC202,6512929,1,1019,2027-01-26,5,1
18108341,307509,586005,2024-07-02,Corrective,16.28,Sensor,259.75,16.96,276.71,7.8,Medium,Completed,FC505,5856260,0,1015,2024-09-12,6,0
61307716,375927,402306,2024-04-25,Emergency,14.84,Motor,554.79,137.1,691.89,2.15,High,Completed,FC202,9360906,1,1017,2024-08-28,0,1
11705253,360995,474401,2026-02-23,Corrective,10.17,Motor,1179.48,186.64,1366.12,3.9,High,In Progress,FC000,7194394,1,1004,2026-09-03,1,0
62119307,380989,685226,2025-03-07,Predictive,11.02,None,534.14,25.97,560.11,3.77,Medium,Pending,FC303,6871241,0,1012,2026-01-16,0,1
47539500,346727,459285,2024-05-18,Predictive,19.13,Sensor,327.78,276.54,604.32,0.82,High,Escalated,FC000,1691111,1,1002,2024-07-10,4,0
15568159,362201,195735,2025-06-07,Corrective,15.47,Sensor,618.97,804.53,1423.5,0.72,Low,In Progress,FC000,4003031,1,1004,2025-07-31,7,1
27994813,375282,293378,2026-02-02,Emergency,15.06,Gripper,863.05,38.34,901.39,6.51,High,Completed,FC606,3277922,0,1012,2026-09-04,4,1
81299330,331807,245044,2026-02-22,Corrective,6.7,Wheel,841.15,353.78,1194.93,0.09,High,Pending,FC505,3409976,1,1007,2026-10-10,6,1
69172867,334531,133210,2024-12-18,Inspection,5.7,Cable,863.12,317.24,1180.36,3.4,Medium,Completed,FC404,9072371,0,1000,2025-10-01,6,1
97490475,346727,226308,2025-04-23,Preventive,7.65,Wheel,1038.27,501.23,1539.5,19.87,Medium,Completed,FC505,6103697,0,1018,2026-04-12,3,1
83056382,362201,613031,2024-04-20,Preventive,20.25,Cable,382.96,24.23,407.19,1.24,Critical,Completed,FC404,8092917,0,1008,2025-03-20,0,1
45042597,316947,215148,2025-07-22,Inspection,22.75,Battery,152.36,365.67,518.03,0.06,High,Completed,FC606,4670353,1,1013,2026-01-01,5,1
11481222,374871,169288,2023-11-25,Preventive,1.19,Gripper,869.92,76.06,945.98,4.69,Medium,Completed,FC505,9860898,1,1019,2024-02-21,4,1
17589779,305320,424049,2024-09-02,Preventive,11.71,Battery,360.41,237.57,597.98,11.58,Medium,Completed,FC404,9790550,1,1011,2025-01-26,0,1
99504362,332917,620527,2025-11-28,Preventive,12.75,Sensor,874.11,45.89,920.0,6.58,High,Completed,FC303,9655384,0,1009,2026-10-13,1,1
92915556,334531,500242,2024-07-21,Preventive,15.38,Cable,467.38,436.09,903.47,0.92,Low,Completed,FC404,3660828,1,1008,2025-02-05,6,1
40421762,367991,171988,2025-11-24,Emergency,8.8,Frame,1146.89,268.53,1415.42,0.72,Medium,Completed,FC000,5209444,0,1013,2026-03-29,4,0
51954181,350322,576241,2023-07-31,Corrective,6.39,Sensor,784.0,206.35,990.35,9.15,High,Completed,FC505,8065005,1,1006,2023-12-11,3,0
18516692,346727,392020,2024-06-24,Corrective,12.07,None,713.68,210.61,924.29,5.63,Medium,Completed,FC000,8327890,0,1002,2024-10-18,0,1
39156427,304637,108960,2023-01-09,Corrective,15.26,Sensor,951.64,410.2,1361.84,2.38,Critical,Completed,FC505,5318665,1,1015,2023-12-15,0,0
26736286,359971,321352,2025-06-19,Inspection,13.35,Motor,259.29,229.93,489.22,1.81,Medium,Completed,FC505,2685582,0,1003,2025-10-30,3,1
81171583,345352,246595,2023-08-23,Predictive,8.52,Battery,624.72,338.25,962.97,3.19,Critical,Pending,FC101,6714935,1,1013,2023-09-25,1,1
61032509,399739,458693,2023-08-02,Predictive,11.68,Camera,1048.28,212.97,1261.25,2.01,High,Completed,FC505,4831915,0,1014,2023-09-07,6,1
60737201,302899,218353,2025-07-10,Corrective,6.41,Gripper,742.53,85.8,828.33,2.88,High,Completed,FC000,2523366,0,1010,2026-02-18,2,1
21717785,353816,350969,2024-03-14,Preventive,14.91,Frame,239.05,193.25,432.3,0.77,High,Completed,FC202,1742793,1,1019,2025-01-19,2,1
83221107,325163,449343,2023-06-08,Emergency,22.27,Motor,394.93,89.76,484.69,0.16,Low,Completed,FC505,4991772,1,1019,2023-10-20,3,1
72621211,302145,319559,2024-09-26,Preventive,21.14,Sensor,904.35,17.27,921.62,15.12,High,Completed,FC101,3126848,1,1015,2025-06-21,1,1
30567264,346727,565698,2023-05-04,Preventive,8.67,Battery,207.54,336.79,544.33,0.66,High,Completed,FC000,2399723,1,1019,2024-01-08,0,1
67644723,375760,332488,2025-12-20,Corrective,6.29,Motor,402.17,90.73,492.9,0.45,Low,Completed,FC000,9851946,1,1000,2026-07-04,0,1
73390697,312309,568782,2024-03-03,Corrective,20.96,Battery,335.36,85.5,420.86,6.03,Low,Completed,FC202,1948974,0,1002,2024-05-01,3,1
76239866,353816,319880,2024-07-09,Corrective,22.42,Battery,678.76,0.02,678.78,0.46,High,Completed,FC606,6539877,0,1013,2025-05-30,4,0
17858879,369885,428172,2025-11-17,Preventive,20.25,Camera,314.97,220.87,535.84,0.18,High,Completed,FC101,5540004,1,1006,2026-04-03,6,1
20529542,365345,492978,2026-02-23,Emergency,12.41,None,804.66,153.33,957.99,0.41,Medium,Completed,FC000,7554959,0,1002,2027-02-18,6,0
95305207,345922,563636,2025-04-20,Corrective,13.91,Wheel,652.24,382.58,1034.82,0.87,High,Completed,FC202,8715192,1,1018,2026-02-19,2,0
15225452,362201,144208,2023-11-01,Inspection,16.61,Cable,945.59,349.52,1295.11,7.5,Medium,In Progress,FC606,8158261,1,1013,2024-03-21,1,0
30563254,357983,157594,2026-04-12,Emergency,2.97,Sensor,572.26,42.29,614.55,0.29,Critical,Completed,FC000,8915402,1,1012,2027-03-08,6,1
15376395,336027,685226,2023-10-30,Corrective,9.22,Gripper,329.71,58.27,387.98,2.0,Low,Pending,FC000,6009400,1,1003,2024-03-07,6,1
41880752,376502,481767,2025-02-22,Preventive,4.37,Battery,1148.82,42.28,1191.1,10.42,High,Completed,FC505,4486866,1,1014,2025-05-22,0,1
22803765,372887,108960,2023-01-04,Corrective,11.48,Gripper,573.09,134.68,707.77,1.63,Low,Completed,FC404,1225668,1,1000,2023-11-10,5,1
63040129,307509,668230,2024-11-22,Corrective,5.58,Camera,1178.1,286.44,1464.54,14.64,Medium,Escalated,FC000,8350943,1,1014,2025-01-07,0,1
59867923,307509,513997,2026-01-29,Corrective,9.55,Frame,172.4,97.2,269.6,3.39,Critical,Completed,FC404,3453763,1,1012,2026-10-19,1,0
72727001,319201,500242,2025-08-04,Corrective,23.74,Cable,1104.51,174.79,1279.3,1.59,Medium,Completed,FC505,3864612,1,1017,2026-07-25,5,1
21542544,347714,158740,2023-04-13,Emergency,5.49,Camera,436.65,197.73,634.38,0.66,Medium,Completed,FC202,9386835,0,1005,2023-11-08,6,1
51354141,303761,327808,2023-05-10,Predictive,6.1,Camera,913.12,415.48,1328.6,21.5,Medium,In Progress,FC000,3085192,1,1007,2023-09-05,1,1
62824796,332919,513997,2025-04-19,Emergency,20.4,Battery,356.3,208.47,564.77,0.45,High,Pending,FC202,8156587,1,1006,2025-10-24,5,1
24278697,358521,491086,2024-07-29,Corrective,9.3,Frame,605.11,305.64,910.75,5.18,Medium,Completed,FC505,7077059,1,1012,2025-01-20,3,1
76665326,372701,386561,2023-10-12,Corrective,17.55,Wheel,995.01,58.81,1053.82,1.42,Critical,Completed,FC000,5714281,0,1011,2023-12-18,2,0
64667287,311474,321352,2025-08-31,Predictive,5.83,Battery,143.91,633.9,777.81,1.97,Low,In Progress,FC000,7142408,0,1001,2026-03-02,7,1
28544472,353850,330692,2024-11-15,Predictive,2.03,Battery,726.55,153.15,879.7,10.96,Medium,Completed,FC202,5154934,1,1000,2025-03-27,7,0
99474983,324367,604726,2023-06-29,Corrective,17.77,None,1143.52,33.87,1177.39,9.73,Medium,In Progress,FC000,8706571,1,1004,2024-05-31,7,1
88113899,362201,576241,2026-04-13,Corrective,19.67,Sensor,87.85,132.24,220.09,2.98,Critical,Completed,FC000,3591660,1,1019,2026-10-25,3,1
22012272,347714,379148,2025-11-03,Preventive,3.72,Battery,565.75,463.21,1028.96,25.9,High,Completed,FC000,2921163,1,1007,2026-08-13,3,1
29517237,367171,319559,2024-12-06,Preventive,13.6,Camera,719.17,205.34,924.51,1.14,Medium,Completed,FC606,5239286,0,1010,2025-08-15,3,1
34341172,375760,243105,2025-01-30,Preventive,7.94,Motor,232.07,184.79,416.86,0.74,Critical,Completed,FC000,1578349,1,1001,2025-06-11,6,1
95008674,357983,533794,2024-10-21,Emergency,1.15,Frame,986.88,94.66,1081.54,0.24,High,Completed,FC202,5116470,1,1010,2025-06-27,6,1
76021182,362201,664533,2025-05-20,Predictive,18.23,Wheel,550.89,641.08,1191.97,10.86,Medium,Completed,FC202,9573832,0,1006,2025-07-16,4,1
69380711,391492,171988,2024-10-26,Predictive,20.0,Motor,564.38,223.77,788.15,9.85,Critical,Completed,FC000,8638515,0,1005,2025-01-30,1,1
44043219,353850,454008,2024-06-06,Emergency,16.25,Gripper,143.51,116.23,259.74,1.31,High,Completed,FC101,8442781,0,1006,2025-05-11,2,1
49068495,337743,246595,2023-02-12,Emergency,2.53,Wheel,498.84,18.17,517.01,1.68,High,Completed,FC606,6396433,0,1005,2023-12-05,7,1
44339920,339122,181367,2024-11-13,Corrective,23.41,Motor,1042.5,208.11,1250.61,0.31,High,Completed,FC505,9299212,1,1010,2025-09-17,6,0
