movement_id,product_id,robot_id,movement_date,movement_type,quantity,from_zone,to_zone,from_rack,to_rack,duration_min,batch_number,order_id,weight_kg,condition_flag,scan_count,error_flag,temperature_at_move_c,operator_id,unit_value_usd
30442667,503603,607355,2023-09-04 00:39:07,Outbound,693,Zone-E,Zone-B,R17-07,R46-08,78,4328367,54827644,20.37,Good,5,0,27.3,7460,34.83
66227042,543102,623462,2024-08-06 14:23:26,Replenishment,613,Zone-F,Zone-D,R08-07,R30-04,81,9857997,36030581,43.18,Good,3,0,24.5,1575,33.81
35528803,513636,634338,2025-04-13 06:45:46,Outbound,545,Zone-E,Zone-C,R08-01,R48-07,48,3865983,59800953,21.97,Good,2,0,8.3,5756,42.65
45305879,553702,668650,2023-12-28 19:42:07,Internal Transfer,918,Zone-C,Zone-H,R15-03,R38-05,61,1563665,42392722,16.45,Quarantine,2,0,14.5,6375,14.13
39467308,569759,668904,2025-12-12 06:44:03,Outbound,116,Zone-H,Zone-D,R33-03,R01-05,100,4391379,26261434,0.21,Good,2,0,33.8,7815,0.19
61318795,563687,672335,2024-01-26 08:07:11,Outbound,946,Zone-B,Zone-E,R09-06,R07-06,54,4159029,80924032,13.58,Damaged,2,0,15.6,5104,34.68
95957610,575727,633675,2025-07-06 04:41:07,Inbound,140,Zone-E,Zone-E,R03-06,R05-02,14,6700592,72445620,16.55,Good,2,0,-3.7,8690,11.44
90656226,527808,624931,2023-10-19 10:49:28,Replenishment,898,Zone-F,Zone-C,R14-02,R23-06,110,6359578,84608033,20.81,Good,5,0,22.6,1490,22.12
42912733,507936,683144,2026-02-27 04:24:20,Return,199,Zone-D,Zone-A,R33-07,R41-07,65,1830881,71766141,33.25,Good,3,0,-2.7,3942,3.7
71083046,536108,680326,2024-12-22 12:46:58,Internal Transfer,400,Zone-D,Zone-D,R45-07,R34-02,82,8974888,26240824,3.37,Good,4,0,-2.2,5203,50.81
37756003,571294,631871,2025-10-29 03:10:28,Replenishment,682,Zone-E,Zone-A,R07-03,R28-01,1,3412977,64018707,29.5,Damaged,2,0,15.8,7965,60.49
54707699,545157,651059,2023-01-17 15:50:49,Inbound,407,Zone-D,Zone-C,R01-08,R08-03,47,5412523,49058755,2.54,Good,3,0,2.3,7039,10.29
56435563,533553,606283,2023-08-13 16:18:07,Outbound,238,Zone-G,Zone-C,R18-03,R25-06,24,7286221,27662856,9.02,Good,2,0,36.0,7898,10.61
89048196,532600,615545,2024-03-15 07:34:10,Internal Transfer,344,Zone-C,Zone-E,R28-01,R26-04,18,5265731,86930856,2.34,Good,5,0,35.7,2745,111.33
45546853,551915,606283,2023-08-31 08:16:35,Return,496,Zone-A,Zone-A,R20-09,R19-03,55,6252516,37815279,18.65,Good,4,0,12.7,8444,16.12
77565695,554577,628516,2023-04-22 00:04:52,Outbound,602,Zone-A,Zone-B,R21-02,R42-09,72,7978190,90639603,5.71,Good,3,0,20.9,5170,19.45
43507407,523619,600782,2024-07-29 08:12:19,Inbound,212,Zone-F,Zone-E,R09-08,R14-01,51,4207499,17254094,9.55,Damaged,1,0,32.6,4997,0.45
42109318,508644,651059,2023-06-10 06:45:41,Inbound,821,Zone-C,Zone-A,R44-06,R08-06,4,1976459,41766570,3.73,Good,5,0,24.9,1541,67.93
11009175,554057,669417,2024-03-25 14:01:14,Internal Transfer,214,Zone-G,Zone-G,R40-02,R14-06,6,9391967,29528942,35.36,Quarantine,1,0,36.2,9159,44.75
51053151,529154,607530,2026-04-09 20:20:08,Return,460,Zone-B,Zone-E,R43-09,R16-01,10,9666121,83985857,36.78,Good,1,0,-4.0,1604,3.09
61232327,565317,616596,2024-07-02 14:35:48,Inbound,870,Zone-D,Zone-D,R01-05,R12-02,57,7200454,91848945,11.38,Good,3,0,3.5,3937,55.01
32294539,571818,679719,2025-09-06 20:13:51,Adjustment,506,Zone-E,Zone-E,R49-08,R09-09,50,8137430,85981516,12.0,Damaged,2,0,6.8,8579,84.35
63228612,538799,675518,2023-07-28 18:28:19,Internal Transfer,322,Zone-E,Zone-E,R26-07,R32-02,50,1798498,52875567,37.12,Good,4,0,33.0,5798,18.38
68723745,551399,651580,2023-12-08 18:44:40,Inbound,818,Zone-B,Zone-B,R44-01,R07-07,25,1400795,92873307,21.11,Good,5,0,26.3,1044,13.11
97313879,546804,678222,2024-05-14 20:07:50,Internal Transfer,440,Zone-D,Zone-F,R36-03,R19-04,83,3752105,34959372,1.79,Good,4,0,18.3,3109,215.73
95238442,571319,604897,2024-03-16 16:31:23,Outbound,480,Zone-C,Zone-C,R30-07,R12-09,28,2272964,69215546,16.07,Good,2,1,17.1,2931,2.74
70613153,569195,662450,2024-12-22 06:08:11,Outbound,151,Zone-F,Zone-C,R07-04,R42-09,105,8520211,12422940,13.18,Good,5,0,13.9,7356,2.12
78009984,530910,610734,2025-10-11 10:47:06,Outbound,461,Zone-E,Zone-H,R37-05,R03-01,44,8616801,56461072,19.79,Good,3,0,23.2,2432,21.48
39123787,558985,679969,2023-10-13 06:28:54,Inbound,357,Zone-D,Zone-C,R26-06,R06-02,21,1391210,30997928,7.57,Good,5,0,32.0,5141,219.12
21947067,510163,616596,2024-03-15 02:57:09,Return,456,Zone-F,Zone-A,R34-03,R35-05,68,9424133,26586141,7.78,Good,4,0,29.5,7976,8.31
33228975,546792,681482,2024-10-15 16:25:00,Return,471,Zone-G,Zone-C,R31-08,R45-06,29,1816554,77474042,3.97,Good,4,0,8.1,5940,90.66
79018809,519798,674983,2025-09-26 22:31:15,Internal Transfer,382,Zone-F,Zone-B,R02-06,R24-09,115,2052770,52544316,7.9,Good,1,0,30.8,2909,9.71
50109230,530319,679721,2024-09-25 21:34:13,Inbound,701,Zone-C,Zone-E,R30-02,R26-01,97,5004294,50688332,17.27,Expired,3,0,7.7,2083,59.82
28518307,543102,663976,2026-03-07 21:34:31,Replenishment,195,Zone-H,Zone-G,R49-07,R40-07,106,6979374,80314880,1.01,Good,5,0,19.9,5882,12.81
14875821,553229,606283,2023-03-10 05:13:26,Return,835,Zone-A,Zone-A,R17-05,R49-04,54,1092300,65593767,2.92,Good,1,0,12.5,8856,30.53
19160968,506951,639675,2025-04-29 10:47:38,Return,14,Zone-B,Zone-H,R35-07,R39-06,85,9126310,56350766,1.81,Good,1,0,15.8,1132,55.77
48717227,567177,615312,2023-06-24 02:58:27,Internal Transfer,637,Zone-C,Zone-F,R19-08,R27-07,115,2427297,28537665,14.05,Good,1,0,17.8,1461,9.76
96558436,501183,669493,2025-06-03 10:06:36,Outbound,395,Zone-D,Zone-F,R40-04,R36-04,17,2062929,32452140,7.92,Good,2,0,-3.4,9855,158.05
72678690,550766,615238,2025-05-24 06:57:07,Inbound,586,Zone-E,Zone-F,R05-01,R43-02,51,7839235,56790309,74.75,Good,3,0,13.2,7500,1.39
36463092,560820,621159,2023-01-17 00:59:12,Adjustment,454,Zone-B,Zone-C,R20-08,R18-08,48,8251883,40471241,11.94,Good,5,0,8.6,3931,0.46
18835711,562196,633675,2024-10-31 17:49:40,Replenishment,209,Zone-E,Zone-C,R24-02,R46-04,63,3465641,52891203,18.8,Good,3,0,26.4,6816,39.87
24401168,575816,661071,2023-06-02 00:34:23,Inbound,744,Zone-E,Zone-F,R31-06,R43-08,89,6425227,36603756,35.69,Good,1,1,5.2,8774,9.95
75033733,567858,615238,2025-01-27 05:35:40,Replenishment,44,Zone-G,Zone-B,R29-05,R31-06,115,5798595,18064041,1.18,Good,5,0,4.9,8788,1.29
49498408,534946,674983,2023-09-10 07:05:36,Internal Transfer,333,Zone-H,Zone-E,R28-02,R39-09,51,5814196,99015154,5.29,Good,5,0,4.0,2925,16.24
21300563,517095,651580,2025-06-13 04:28:09,Outbound,563,Zone-F,Zone-D,R17-06,R29-01,119,5606258,38620442,23.84,Good,1,0,0.1,9276,34.14
29404607,562196,699267,2025-11-20 17:38:11,Inbound,978,Zone-H,Zone-G,R16-06,R05-05,116,6422733,67179508,11.78,Expired,3,0,12.0,1283,3.77
67284977,504681,678131,2026-03-26 16:24:34,Internal Transfer,530,Zone-H,Zone-H,R20-09,R12-08,2,1795773,61554909,29.02,Good,2,0,29.8,3595,4.44
36891417,507358,604351,2024-06-03 13:47:57,Inbound,471,Zone-C,Zone-D,R43-05,R23-01,66,8933447,15641649,14.56,Good,4,0,-0.9,5225,15.63
58101959,582846,669844,2025-05-06 18:00:32,Outbound,27,Zone-C,Zone-D,R20-07,R30-01,20,8971859,30618341,5.27,Good,2,0,16.8,6703,7.52
57476364,531255,670915,2023-04-14 10:43:26,Outbound,416,Zone-B,Zone-A,R18-08,R48-03,96,5728309,35869660,5.84,Good,4,0,20.5,6764,135.03
75252757,527273,648338,2023-11-08 21:21:53,Inbound,734,Zone-A,Zone-A,R15-06,R27-04,9,9980693,21890784,5.31,Good,1,0,6.6,8433,173.02
82546992,574316,608092,2025-12-23 12:09:49,Internal Transfer,893,Zone-H,Zone-A,R42-01,R25-04,53,5345848,46946200,3.6,Quarantine,1,0,2.6,8493,23.74
38320747,550766,623462,2025-10-21 06:45:08,Outbound,444,Zone-D,Zone-G,R25-06,R42-04,87,2132898,88764677,12.23,Good,5,0,-0.3,2619,66.7
87189399,561827,606283,2024-05-23 06:50:57,Adjustment,667,Zone-D,Zone-C,R40-04,R18-01,34,6546348,30774745,27.86,Good,5,0,1.1,5647,0.64
81082970,522258,607530,2025-07-24 11:46:09,Outbound,794,Zone-F,Zone-F,R39-09,R38-02,26,3296606,28596500,1.58,Quarantine,3,0,29.1,6057,2.54
57117085,571388,651059,2025-09-26 22:23:05,Inbound,275,Zone-E,Zone-B,R34-06,R04-09,37,7683586,26563699,12.78,Good,1,0,25.0,6345,40.58
25566790,550348,668650,2023-12-31 13:08:29,Outbound,278,Zone-E,Zone-A,R48-05,R11-03,41,3985405,29576042,2.69,Good,4,1,-1.4,7792,0.9
60401106,569574,678222,2023-10-04 09:17:27,Inbound,330,Zone-G,Zone-B,R22-06,R20-02,69,3957357,96990790,25.62,Good,3,0,15.6,3277,87.8
12264166,520753,610142,2024-11-07 04:52:06,Internal Transfer,719,Zone-G,Zone-C,R09-02,R14-05,86,3011746,86927920,68.08,Good,1,0,-2.6,5962,18.76
80075375,550348,665671,2026-02-12 21:48:05,Internal Transfer,784,Zone-C,Zone-G,R35-04,R01-03,108,8403249,47079562,45.85,Expired,2,0,8.6,7429,1.8
17832517,545772,651059,2026-04-07 20:29:54,Inbound,537,Zone-A,Zone-E,R03-01,R24-02,95,2105973,43215754,3.4,Good,3,0,37.5,1900,46.79
29148394,554057,628516,2026-02-01 19:09:15,Internal Transfer,776,Zone-C,Zone-C,R30-04,R41-08,103,5700325,34495564,18.8,Good,4,0,20.1,4200,23.5
85294973,565915,623462,2025-09-12 07:26:07,Inbound,772,Zone-H,Zone-G,R08-03,R33-01,57,8062442,72885389,2.64,Good,4,0,6.9,2364,74.28
10040510,549053,604351,2024-11-30 13:16:18,Inbound,561,Zone-G,Zone-B,R09-09,R42-02,12,8880243,94867412,2.66,Quarantine,4,0,24.3,5640,26.69
25061728,506880,695477,2025-07-22 22:28:47,Internal Transfer,693,Zone-D,Zone-F,R12-08,R45-04,90,3959599,27939617,2.63,Good,2,0,34.6,3600,61.02
54224910,549110,610142,2024-07-05 13:58:57,Replenishment,277,Zone-F,Zone-G,R30-05,R28-04,17,9572997,61165295,7.66,Expired,4,0,21.7,1232,43.69
64265218,520140,602267,2024-08-20 03:33:55,Return,123,Zone-G,Zone-A,R34-07,R08-07,4,5051676,98659613,17.22,Good,1,0,22.6,6228,33.57
94046400,580701,669417,2023-08-13 10:35:59,Replenishment,557,Zone-G,Zone-F,R12-08,R12-09,109,8862734,98909104,5.46,Good,3,0,28.8,6194,85.41
31438818,541445,621159,2024-05-07 05:32:13,Inbound,390,Zone-G,Zone-F,R31-04,R29-01,84,7580085,22382821,8.04,Good,2,0,12.8,7723,11.13
56511202,563097,679721,2025-06-26 13:46:29,Internal Transfer,612,Zone-A,Zone-A,R24-06,R30-08,14,3821207,64014960,1.57,Good,3,0,24.2,5284,13.01
53650748,530338,616596,2025-08-25 10:33:10,Return,294,Zone-F,Zone-A,R16-02,R35-01,98,1301094,90017723,2.98,Quarantine,1,0,16.9,9808,63.25
35321560,561684,610142,2023-02-01 13:12:12,Adjustment,497,Zone-F,Zone-B,R34-07,R15-07,91,1425826,60169720,26.32,Quarantine,1,0,20.6,1755,43.33
77270454,580132,606283,2024-02-07 08:15:06,Inbound,295,Zone-F,Zone-B,R24-02,R23-04,69,4070913,57333674,7.54,Good,1,0,35.0,6419,7.07
76056506,542456,651059,2024-04-24 13:46:17,Inbound,318,Zone-A,Zone-D,R06-04,R42-03,17,1300662,24326689,19.37,Good,3,0,32.0,9989,9.48
41285274,517189,670915,2024-09-27 02:34:30,Inbound,614,Zone-B,Zone-F,R44-09,R49-07,105,2418808,11591767,5.97,Damaged,5,0,-0.3,5684,57.97
81457708,556871,675075,2026-01-13 03:47:45,Adjustment,569,Zone-E,Zone-H,R14-04,R21-09,112,8102793,53320279,2.84,Good,4,0,19.9,3956,0.19
10883298,527609,600782,2026-01-28 07:46:51,Outbound,739,Zone-B,Zone-G,R03-04,R12-03,10,9526217,16594774,6.45,Good,3,1,14.0,5889,1.26
61305691,566826,695477,2023-04-22 22:45:47,Return,156,Zone-A,Zone-C,R02-09,R19-09,87,2136861,84162511,1.86,Damaged,3,0,15.0,4158,24.07
22946622,535600,681482,2024-01-17 13:02:13,Replenishment,104,Zone-E,Zone-A,R18-03,R12-06,116,1446482,77188129,7.21,Quarantine,5,0,25.8,6075,44.21
32282790,574895,623462,2026-03-03 13:07:51,Inbound,163,Zone-F,Zone-A,R34-08,R40-02,106,9341379,22577715,8.58,Good,1,0,25.6,6605,8.09
45034426,579536,604351,2025-04-30 08:58:29,Inbound,690,Zone-G,Zone-A,R26-03,R12-04,68,8272194,58346669,4.63,Good,4,0,7.6,4615,155.72
80062701,514135,648338,2024-12-17 18:18:22,Replenishment,694,Zone-F,Zone-H,R29-04,R38-03,1,2893207,62044338,3.68,Good,1,0,29.5,1697,14.5
22529897,558985,681482,2023-09-25 03:40:11,Return,309,Zone-C,Zone-D,R13-07,R03-01,51,3880871,30363318,1.11,Quarantine,4,0,29.1,3284,59.68
89258551,524887,603097,2024-03-20 06:22:56,Outbound,782,Zone-G,Zone-D,R42-01,R48-09,37,2523215,46363823,24.17,Good,3,1,10.7,4748,76.79
49444384,523704,695477,2024-01-26 23:32:33,Adjustment,198,Zone-H,Zone-H,R45-06,R14-05,85,9238813,49905862,14.75,Damaged,3,0,12.3,7045,9.11
46119933,534895,600782,2025-01-08 10:48:51,Outbound,519,Zone-G,Zone-F,R15-03,R21-02,34,6928261,36705533,9.73,Good,2,0,21.1,5906,32.64
49299378,508803,615312,2023-08-13 08:33:06,Outbound,356,Zone-F,Zone-H,R32-09,R33-05,90,5450324,62982946,13.15,Good,1,0,-3.8,3910,58.67
50490653,562248,620941,2024-09-30 10:07:27,Outbound,770,Zone-C,Zone-A,R43-07,R02-03,17,8015835,31936277,9.51,Good,4,0,15.7,7126,3.31
83927903,517836,633675,2025-08-11 03:37:29,Adjustment,187,Zone-G,Zone-B,R11-04,R34-06,5,7476671,75537765,3.42,Good,5,0,15.0,2363,81.62
88306749,577297,672335,2023-04-26 08:27:32,Outbound,199,Zone-G,Zone-H,R05-07,R17-09,77,8427927,22996239,2.15,Good,3,0,36.1,5890,17.92
82394203,519920,675075,2026-02-28 12:33:22,Outbound,375,Zone-C,Zone-B,R40-05,R21-09,26,7250330,96874370,2.75,Expired,5,0,-3.2,1317,52.82
58933855,565783,624931,2023-01-02 13:52:00,Outbound,965,Zone-D,Zone-D,R40-03,R24-06,71,1246198,75970907,19.25,Good,2,1,35.7,4048,3.69
21996231,549990,604351,2025-05-26 18:08:45,Inbound,188,Zone-A,Zone-C,R11-03,R05-06,25,6403026,31451785,13.92,Good,5,0,8.5,6062,8.36
45660162,569259,679721,2023-11-18 15:55:14,Replenishment,384,Zone-D,Zone-H,R22-09,R09-05,91,7954121,27411730,3.56,Good,3,0,30.6,2237,32.76
85289555,522484,651059,2024-03-20 00:14:38,Replenishment,465,Zone-D,Zone-E,R18-02,R28-04,36,4957317,72181519,1.35,Good,1,0,11.0,7031,14.01
71001527,569195,669417,2023-07-10 09:49:42,Replenishment,319,Zone-E,Zone-H,R38-04,R32-01,64,3585333,42775778,4.06,Good,5,0,7.3,2292,0.45
48045466,502634,602267,2024-01-28 09:49:48,Inbound,766,Zone-H,Zone-H,R19-06,R06-08,81,8721607,66321238,22.03,Good,2,0,24.0,9990,16.04
67034316,579684,661071,2024-05-19 19:50:58,Inbound,530,Zone-A,Zone-H,R12-03,R03-03,10,2056755,85080626,30.74,Good,5,0,19.8,4502,91.18
48452094,524887,625254,2023-04-28 07:32:59,Inbound,679,Zone-C,Zone-F,R15-02,R07-08,29,7453202,93815942,13.51,Damaged,1,0,2.0,2238,5.53
26040808,569259,669894,2025-07-08 19:33:38,Outbound,553,Zone-D,Zone-B,R16-02,R25-09,25,1584596,31998427,13.12,Damaged,5,0,-2.6,6381,65.45
59384311,569259,602267,2024-11-21 07:22:30,Replenishment,493,Zone-B,Zone-C,R10-02,R09-02,11,9297206,44725768,47.8,Good,5,0,16.9,1543,6.78
13969266,534946,651580,2025-02-17 16:39:42,Inbound,212,Zone-D,Zone-D,R05-06,R39-07,88,8805337,87869764,6.38,Good,1,0,-3.2,6534,54.29
88274485,536047,633675,2024-11-05 15:25:18,Replenishment,236,Zone-A,Zone-E,R28-09,R46-06,18,9128214,33529970,21.3,Good,5,1,24.1,1886,1.49
84922070,522936,679719,2023-03-23 11:52:31,Internal Transfer,313,Zone-F,Zone-E,R09-08,R27-08,83,3344266,54556643,48.64,Good,1,1,16.2,1187,41.45
91968990,503449,615545,2023-08-24 21:17:48,Outbound,782,Zone-C,Zone-C,R04-04,R29-04,117,8991311,20644601,53.59,Good,1,0,33.0,3832,79.1
37404142,531914,651059,2026-01-01 20:26:15,Return,264,Zone-C,Zone-F,R41-03,R13-03,69,7213403,69767671,14.07,Good,5,0,29.3,8480,18.08
73571142,528940,655379,2025-07-30 21:33:45,Return,153,Zone-G,Zone-E,R01-04,R44-05,69,5984796,88812729,1.32,Good,1,0,3.3,2382,8.07
63445154,570019,668904,2025-12-12 02:30:17,Inbound,598,Zone-C,Zone-C,R17-01,R10-06,32,1519850,88485142,16.63,Good,5,0,5.2,4973,3.66
32864297,551521,685359,2024-04-02 15:05:20,Return,545,Zone-A,Zone-C,R06-03,R45-03,85,6177561,55602126,26.42,Good,1,0,36.8,1435,4.44
97526222,544810,668650,2024-06-05 06:00:48,Replenishment,200,Zone-G,Zone-D,R36-08,R25-03,82,3449597,27122745,5.97,Good,4,0,-0.2,4290,3.51
11897199,561987,683144,2025-06-28 22:08:53,Inbound,544,Zone-D,Zone-G,R17-01,R06-07,14,7773102,36797273,2.07,Good,2,0,27.0,4219,84.71
48114174,581742,625254,2025-03-15 15:43:00,Return,486,Zone-B,Zone-E,R04-05,R24-04,4,8537945,50755429,11.55,Damaged,5,0,36.9,9331,71.31
34059895,561367,663976,2024-11-02 09:23:15,Return,346,Zone-H,Zone-B,R06-04,R26-01,50,1933587,74345297,0.55,Good,4,0,-1.7,6750,11.01
87961201,509679,679969,2025-10-27 23:23:56,Replenishment,600,Zone-F,Zone-D,R38-08,R15-07,75,2413609,55953009,54.52,Good,1,0,35.1,1107,13.23
14160853,531914,607530,2023-10-14 04:38:08,Replenishment,87,Zone-E,Zone-E,R38-07,R26-04,67,1928500,97689267,43.66,Good,5,0,25.6,7554,74.96
89293568,537468,625254,2025-09-17 03:08:05,Return,946,Zone-F,Zone-H,R17-07,R30-02,15,7347134,45632231,8.25,Good,4,0,14.4,2780,2.61
96489902,578245,628516,2025-12-06 06:03:18,Adjustment,496,Zone-C,Zone-A,R25-03,R19-02,64,1386546,34780708,19.88,Expired,2,0,3.1,4736,64.6
58671744,569759,651059,2025-10-20 22:27:38,Inbound,547,Zone-F,Zone-H,R34-04,R35-01,41,3780800,74646412,12.69,Good,2,0,31.2,6519,25.92
16348931,532555,668650,2023-01-03 20:26:46,Return,896,Zone-D,Zone-C,R34-05,R28-02,26,1109212,34531200,7.27,Good,1,0,8.6,7996,4.9
93255276,545157,621159,2025-11-10 14:26:08,Inbound,8,Zone-F,Zone-B,R42-07,R22-05,45,9896199,69990320,5.93,Good,1,1,23.4,2578,22.44
83878826,553702,621159,2025-09-30 07:17:12,Inbound,836,Zone-B,Zone-G,R14-04,R44-08,73,8253383,37627075,2.75,Damaged,5,0,-1.4,5141,6.49
85846494,576992,614918,2026-03-31 07:14:15,Outbound,882,Zone-D,Zone-C,R47-01,R13-02,7,8210128,99152453,2.0,Good,2,0,16.6,9445,3.68
76910481,572099,669417,2026-04-17 00:24:31,Outbound,440,Zone-A,Zone-A,R10-03,R48-08,116,7085243,69572167,34.41,Good,5,0,12.1,8586,23.12
77435304,561927,631871,2025-10-06 07:14:38,Internal Transfer,671,Zone-C,Zone-D,R37-06,R32-05,39,7097701,65902691,34.49,Good,1,0,29.3,6773,6.56
65364266,559154,600358,2025-05-15 04:45:33,Return,919,Zone-F,Zone-A,R39-06,R34-01,75,2499247,93404392,52.17,Good,2,0,2.2,4893,39.82
51815983,532555,678131,2025-12-11 17:59:04,Outbound,409,Zone-C,Zone-B,R15-04,R48-08,38,9196109,40261188,9.84,Good,5,0,28.9,5712,19.63
82790390,567177,604351,2024-08-24 16:15:25,Outbound,347,Zone-F,Zone-C,R03-03,R27-08,83,6626914,90274706,31.58,Good,2,0,7.5,1635,8.84
48164063,578635,623462,2025-08-31 03:51:35,Outbound,107,Zone-D,Zone-E,R42-05,R02-01,111,8630249,44539135,6.69,Good,1,0,4.1,5832,21.15
62696457,530359,624931,2026-04-14 21:15:10,Adjustment,904,Zone-D,Zone-E,R10-08,R40-02,64,9936270,63537574,3.92,Good,4,1,17.9,2571,13.41
10521304,506245,679969,2025-08-31 20:01:11,Inbound,572,Zone-C,Zone-C,R20-01,R41-07,76,1319450,44981614,6.68,Good,3,0,-1.7,7777,29.07
41743236,533553,699267,2023-09-12 07:27:16,Outbound,564,Zone-E,Zone-F,R32-02,R31-03,37,2027494,29179324,17.61,Good,4,0,22.3,1944,125.25
25556240,553030,661071,2025-04-11 17:25:37,Inbound,327,Zone-B,Zone-D,R45-05,R19-03,12,4088424,50707463,14.62,Good,1,0,29.3,2263,88.38
28825312,555770,651059,2024-11-17 10:48:11,Internal Transfer,479,Zone-F,Zone-F,R10-08,R19-09,52,3135378,35662575,5.23,Expired,2,0,17.6,2306,18.78
27288436,560902,624931,2024-10-16 00:37:57,Adjustment,33,Zone-H,Zone-F,R32-09,R27-07,95,9220733,81071780,14.76,Good,1,0,0.8,7755,163.84
28060878,506915,628516,2023-09-24 19:20:34,Replenishment,675,Zone-G,Zone-C,R10-04,R21-08,117,7665717,86723086,6.23,Good,3,0,-0.2,6073,11.46
13071274,560309,628516,2024-12-08 09:48:44,Outbound,60,Zone-H,Zone-A,R17-02,R09-02,22,4923569,50954498,4.99,Good,5,0,0.5,8854,71.75
54802886,554424,669844,2023-09-13 14:33:19,Outbound,284,Zone-B,Zone-E,R07-08,R03-05,43,2454197,87252465,5.38,Good,3,0,25.6,3956,58.08
83309771,569259,674983,2025-06-25 01:44:51,Return,820,Zone-C,Zone-G,R27-01,R35-06,1,7327581,21086304,11.92,Good,1,0,35.7,5061,25.72
65834059,508494,615545,2025-01-07 11:37:27,Inbound,187,Zone-D,Zone-A,R08-02,R39-02,48,9905209,82310376,7.91,Good,4,0,19.9,2310,139.36
86340663,512835,600358,2023-07-11 09:06:55,Inbound,151,Zone-B,Zone-A,R02-09,R47-01,80,8718742,44952746,9.21,Good,2,0,29.9,8246,2.15
73732444,533735,628516,2023-07-18 04:34:15,Return,361,Zone-H,Zone-H,R23-08,R20-05,108,8003097,69375170,0.16,Good,4,0,7.2,3692,32.67
27988751,545157,669493,2023-06-27 16:49:29,Outbound,448,Zone-G,Zone-B,R31-01,R32-03,50,6208767,50479924,28.98,Good,3,0,32.0,6499,18.79
15472580,551399,668650,2023-07-11 03:40:04,Internal Transfer,780,Zone-H,Zone-C,R37-04,R41-05,100,2337558,96318864,5.63,Damaged,2,0,35.6,8685,41.21
80594261,522471,624931,2024-09-14 13:23:53,Replenishment,971,Zone-B,Zone-H,R08-02,R30-03,93,4559921,34593112,6.47,Damaged,5,0,-0.6,3796,0.45
85488370,502715,695477,2024-10-07 10:04:35,Outbound,196,Zone-C,Zone-F,R31-09,R43-01,6,3374472,84731256,49.14,Expired,4,0,26.7,3102,13.47
37355581,503546,624931,2023-03-22 02:45:21,Adjustment,137,Zone-D,Zone-A,R11-07,R44-03,99,8087108,48692009,12.68,Good,4,0,27.4,3962,65.21
60436860,580983,651059,2023-11-27 03:34:55,Adjustment,608,Zone-F,Zone-F,R24-05,R17-08,23,5704383,16678405,64.24,Expired,4,0,22.9,3203,20.94
99499461,559279,669417,2023-03-18 12:59:15,Internal Transfer,993,Zone-F,Zone-E,R05-01,R26-02,79,6010264,58610175,12.39,Good,3,0,9.7,5213,76.39
37766178,547630,604150,2025-11-14 22:44:34,Outbound,771,Zone-H,Zone-C,R21-07,R40-02,15,2981132,76780238,3.62,Good,3,0,-3.7,1000,27.65
40967037,538835,628726,2024-03-24 02:26:40,Return,385,Zone-H,Zone-E,R31-07,R18-04,14,4829616,32363373,12.85,Good,4,0,15.3,1992,1.01
74781011,563687,669493,2024-05-02 17:31:03,Return,441,Zone-H,Zone-C,R34-09,R19-05,81,5320131,45247778,28.09,Good,5,0,36.1,2117,27.81
64052952,544604,699267,2023-12-21 01:04:00,Outbound,880,Zone-E,Zone-F,R41-09,R02-02,112,9264100,25608700,4.08,Good,2,0,18.1,6981,15.6
78798077,556080,604150,2023-11-19 15:15:54,Outbound,198,Zone-B,Zone-H,R43-06,R06-02,85,5959082,64224343,21.89,Good,2,0,11.0,7258,136.11
50427738,571319,602267,2023-10-12 20:18:52,Inbound,724,Zone-E,Zone-E,R18-03,R49-07,2,1031162,14868298,2.9,Good,4,1,-1.7,4713,39.22
86201889,506067,688889,2023-12-24 18:37:29,Outbound,841,Zone-B,Zone-F,R31-05,R24-04,13,4043423,37404983,2.3,Quarantine,3,0,6.3,4480,73.51
13986074,576819,639675,2024-02-27 10:18:16,Internal Transfer,879,Zone-H,Zone-C,R06-08,R31-03,10,1145464,48363091,6.52,Damaged,1,1,-0.2,2711,40.67
94069596,544604,628500,2023-03-24 01:53:46,Internal Transfer,101,Zone-H,Zone-F,R45-06,R29-03,9,6195449,40508663,16.17,Good,3,0,6.4,2894,0.45
27851336,513407,625254,2026-03-17 07:27:17,Outbound,425,Zone-E,Zone-G,R49-07,R36-06,6,4928528,41766237,17.55,Good,4,1,31.8,8413,111.73
27685930,554163,681482,2024-09-20 23:11:05,Adjustment,990,Zone-C,Zone-A,R39-02,R45-04,115,3084431,23823709,5.97,Good,1,0,22.3,9125,19.17
61896759,545942,624931,2024-05-02 15:09:26,Outbound,443,Zone-C,Zone-A,R48-08,R05-04,59,6710011,14275756,1.98,Good,1,0,29.0,9952,0.61
80375324,529154,628516,2024-04-10 23:41:01,Replenishment,470,Zone-H,Zone-D,R22-01,R41-09,16,3977186,91354622,4.84,Good,3,0,10.5,6451,55.21
74689381,508803,675518,2023-09-22 14:35:32,Internal Transfer,605,Zone-H,Zone-D,R40-03,R36-07,36,1575502,35711564,10.0,Good,3,0,8.7,6925,5.74
46386477,547630,623462,2025-07-24 22:40:30,Adjustment,717,Zone-C,Zone-C,R41-08,R32-04,59,5087581,96238794,5.68,Good,4,0,24.2,2603,86.37
