reading_id,sensor_id,robot_id,timestamp,reading_type,value,unit,threshold_min,threshold_max,alert_triggered,alert_level,battery_level_pct,signal_strength_dbm,location_x_m,location_y_m,floor_level,zone_id,status_code,calibration_offset,packet_loss_pct
91771537,715740,245144,2025-02-26 12:07:49,Current,52.4578,m/s,26.82,76.11,1,Info,42,-82,71.74,24.04,3,227057,CALIB,-0.4192,1.26
26040677,733485,257666,2025-11-11 07:20:40,Distance,21.4205,m/s,2.01,33.53,0,,24,-77,132.9,55.66,1,217505,WARN,-0.0596,2.32
30421141,744760,226201,2024-11-06 02:18:23,Temperature,73.8936,g,45.38,95.03,1,Critical,56,-84,131.91,108.61,2,205969,ERR,0.4542,1.52
12951390,725102,203076,2023-09-30 18:34:15,Vibration,57.3203,m/s,36.86,75.54,1,Info,61,-60,188.59,54.65,2,260774,WARN,0.1416,1.88
20373423,766937,369993,2024-08-19 16:28:29,Acceleration,61.4916,g,32.15,78.16,0,,87,-38,14.77,125.11,3,239090,WARN,-0.192,1.81
45523017,740653,206205,2026-02-15 10:35:44,Speed,42.6094,A,31.1,58.37,0,,99,-23,105.19,83.06,3,216408,ERR,-0.3792,0.33
89734348,770836,335025,2023-07-02 08:14:59,Distance,71.2064,g,43.52,91.36,0,,52,-87,197.29,77.13,2,249237,CALIB,0.4914,1.64
85384328,744453,214819,2025-11-15 20:47:57,Torque,54.2317,lux,27.26,67.67,0,,60,-37,59.65,37.64,2,244872,ERR,-0.3786,0.11
81249229,708643,359495,2023-04-02 16:52:18,Distance,67.7612,g,55.69,79.05,0,,45,-51,35.88,89.34,2,251061,WARN,0.3885,1.26
90825018,745247,152472,2024-06-18 05:46:21,Distance,68.8612,m/s,46.01,91.23,0,,50,-28,99.26,97.92,2,253267,TIMEOUT,-0.5506,3.24
41004775,726727,270524,2025-07-07 07:42:28,Torque,44.0818,m/s²,25.22,72.99,1,Info,8,-24,93.97,33.82,1,209263,OK,-0.6144,0.18
32449757,711165,195528,2024-10-15 15:16:28,Acceleration,58.833,°C,44.59,72.05,0,,41,-33,43.74,120.38,2,209263,WARN,-0.3214,0.45
53519799,745380,270524,2023-03-06 20:32:41,Distance,43.0722,m/s²,31.66,71.68,0,,85,-25,24.64,5.5,2,260142,TIMEOUT,0.4271,2.12
64783777,726821,353245,2023-07-13 16:38:56,Speed,16.3367,m/s²,-5.51,41.25,1,Warning,43,-74,110.25,64.54,3,203407,CALIB,1.0279,0.45
41394028,770058,248706,2024-09-13 18:59:51,Acceleration,59.3163,m,43.84,83.86,1,Info,13,-52,184.68,33.98,1,240291,ERR,-0.2465,0.46
73241277,737238,230071,2023-08-07 06:19:28,Acceleration,47.0421,m/s²,26.32,63.39,0,,60,-51,43.58,104.21,2,209294,CALIB,-0.1961,0.59
60772769,736710,237080,2023-10-22 03:43:54,Torque,68.813,lux,43.1,83.01,0,,77,-87,80.4,91.83,1,205969,CALIB,-0.5212,2.14
65616095,710688,348893,2024-08-16 04:29:10,Position,37.2664,m,8.91,57.06,0,,46,-78,169.68,52.83,3,227013,ERR,-0.7262,0.08
21463874,767218,237080,2023-06-11 18:18:13,Pressure,49.0211,m,29.29,71.18,0,,41,-86,178.32,87.84,1,235212,OK,-0.3203,2.14
64952960,719835,261510,2023-07-27 00:18:20,Temperature,18.0835,g,-8.39,31.48,1,Warning,10,-61,164.93,84.35,3,212996,OK,-0.6312,1.87
90111676,763527,349409,2024-05-10 16:21:57,Pressure,10.1052,deg,-5.34,35.37,1,Warning,38,-33,23.45,145.92,2,205980,TIMEOUT,-0.3942,1.4
50521889,701359,214819,2026-01-02 03:40:45,Current,53.6604,Pa,39.77,81.45,1,Warning,53,-71,135.36,19.31,3,209263,OK,1.0626,7.15
89186634,732221,187503,2024-03-04 20:42:13,Pressure,44.1997,m/s²,17.76,64.15,1,Critical,83,-77,95.04,130.93,2,251061,TIMEOUT,0.6221,1.55
99952542,735083,237080,2025-05-30 21:07:25,Current,49.1508,°C,20.14,78.75,1,Info,80,-58,17.99,130.7,1,275130,OK,0.1053,0.04
49022128,727710,353245,2023-08-22 06:58:09,Current,42.8709,Pa,21.19,72.39,0,,82,-79,192.4,21.43,2,203407,OK,0.1854,6.31
54245071,710877,349409,2026-04-02 22:15:40,Distance,59.4038,Nm,48.02,88.81,0,,50,-50,31.02,146.22,1,259172,OK,-0.2159,0.74
90849343,769778,345017,2023-04-08 08:23:16,Speed,2.5584,Nm,-9.89,18.84,0,,70,-37,82.89,8.39,3,210830,WARN,-0.0485,1.39
62706401,722298,244916,2024-06-25 14:32:43,Speed,45.8875,g,35.14,64.37,0,,75,-90,114.44,122.67,2,205980,ERR,0.2527,3.11
44216644,718740,312809,2025-04-25 01:30:22,Position,86.9152,lux,56.92,109.02,0,,79,-79,24.07,28.4,2,208994,WARN,0.2132,0.09
14388670,716385,216929,2026-02-12 22:36:21,Temperature,58.426,Pa,45.39,81.84,0,,32,-44,13.55,4.41,1,240601,OK,0.3221,4.57
98117244,702871,340277,2024-09-30 11:16:56,Torque,70.7324,A,58.11,85.17,1,Warning,87,-84,55.41,124.76,3,267633,ERR,0.152,0.44
64699671,730283,353245,2023-06-13 15:16:44,Distance,49.9816,m,38.68,77.45,1,Warning,26,-49,7.92,113.76,1,225644,TIMEOUT,-0.1907,0.62
40293196,763536,340277,2024-02-21 02:22:19,Speed,88.7676,°C,71.17,105.89,1,Info,69,-57,167.27,115.73,2,251061,TIMEOUT,0.4171,1.48
87868839,714783,236348,2025-01-07 13:46:35,Speed,60.8583,m/s²,48.78,89.58,0,,51,-70,22.94,70.98,3,242832,ERR,-0.427,3.8
74667565,710409,226201,2024-11-09 09:15:27,Current,50.4264,g,33.35,75.86,0,,37,-85,67.86,15.73,3,263154,CALIB,0.309,3.4
21650441,747277,361825,2024-08-04 12:49:07,Acceleration,58.1515,°C,45.83,70.75,0,,74,-54,70.3,36.77,1,239090,WARN,0.1186,3.31
54747366,741430,345017,2024-06-13 20:05:33,Torque,64.2091,g,53.77,75.83,0,,40,-46,33.56,116.93,2,267955,CALIB,0.3843,1.45
52059442,735083,270524,2023-03-14 21:52:12,Pressure,27.0437,°C,3.18,49.37,0,,42,-59,145.23,83.64,1,227057,WARN,-0.1281,0.99
70354328,737981,293125,2026-04-09 18:45:10,Torque,68.274,Pa,51.93,85.49,0,,12,-24,46.92,116.5,2,222099,OK,0.3633,1.04
79928573,759129,339282,2024-05-13 22:15:42,Speed,60.7622,Nm,37.68,78.46,0,,26,-90,133.46,40.84,1,205716,OK,0.0532,0.07
15511864,767218,364234,2024-07-12 22:02:11,Distance,47.0371,Pa,18.42,61.08,1,Warning,86,-47,88.25,46.84,2,216408,WARN,-0.2404,0.16
31053738,732627,339282,2023-06-10 21:34:45,Distance,65.3782,m,36.2,94.92,0,,16,-44,67.75,115.71,1,261589,OK,-0.1323,4.89
89566990,735083,244916,2025-07-21 15:00:02,Speed,52.5516,lux,40.18,71.1,1,Critical,68,-26,7.13,115.08,3,209263,WARN,-0.5121,1.06
20565491,723208,193062,2024-06-24 08:43:18,Position,47.1532,A,36.05,73.26,0,,61,-86,95.39,127.79,3,240601,TIMEOUT,0.8104,3.42
59326123,717680,196966,2025-09-12 14:40:06,Position,30.6797,A,3.3,44.03,1,Warning,65,-53,49.62,109.81,1,247949,ERR,0.1073,3.42
87192649,755900,314889,2025-01-23 06:25:28,Position,69.6459,deg,43.57,94.84,0,,22,-22,163.06,24.98,1,215159,TIMEOUT,0.0999,0.82
80861740,754075,356102,2023-07-18 11:50:47,Distance,33.2476,m/s²,7.96,46.54,1,Info,67,-88,100.56,54.18,2,215159,CALIB,1.0625,0.14
32730048,714047,337172,2024-04-04 12:25:29,Vibration,44.5763,A,30.76,58.35,0,,33,-90,107.91,94.24,2,241320,ERR,-0.7103,1.6
81496971,717440,339282,2026-03-23 10:03:34,Speed,90.4951,A,62.49,113.39,1,Info,73,-66,155.08,23.81,1,270995,ERR,0.8163,6.6
86982498,701860,244619,2023-02-20 20:43:17,Current,36.7376,m,20.09,60.96,0,,79,-32,178.8,116.48,2,266017,OK,0.4356,5.81
38958540,765505,237080,2024-04-21 09:50:00,Temperature,61.2495,m,34.52,91.12,0,,18,-82,118.19,70.36,3,242742,TIMEOUT,-0.5545,5.32
16514351,760643,353245,2025-06-22 14:47:04,Acceleration,69.5306,m,57.6,90.64,0,,75,-86,79.08,62.54,2,267955,TIMEOUT,0.8067,7.37
71920610,741180,307192,2024-07-05 07:53:45,Pressure,103.3279,lux,84.56,127.65,1,Critical,26,-21,37.5,147.21,1,209294,ERR,-1.0974,1.25
70915346,702995,225777,2024-05-01 15:52:10,Acceleration,36.3342,°C,7.64,54.05,1,Info,24,-27,86.59,116.8,1,249237,CALIB,0.8029,1.5
83719218,765518,244916,2025-01-01 22:21:46,Speed,74.3515,Nm,61.38,85.62,1,Info,58,-54,74.47,54.61,1,235659,CALIB,0.2053,1.79
51451943,769778,349409,2025-12-11 02:24:20,Current,88.9209,deg,76.4,108.58,0,,94,-63,136.36,10.06,3,270995,OK,-0.3411,0.15
94053467,747979,227135,2024-07-01 21:34:39,Vibration,42.2536,m/s²,25.02,55.79,0,,24,-71,152.85,106.38,3,262423,WARN,0.4349,6.61
74335448,754120,365277,2026-01-13 06:33:41,Luminosity,17.9828,m/s²,-8.9,36.16,1,Warning,40,-33,21.93,34.67,1,206925,OK,-0.2078,1.48
98406082,742537,270524,2024-08-18 08:46:12,Distance,21.9475,A,1.32,42.75,0,,46,-56,64.78,53.8,1,212996,ERR,-0.2436,1.76
22082920,753432,353110,2025-05-12 06:26:38,Acceleration,55.5443,m,34.39,85.32,0,,81,-48,56.76,111.43,3,221982,CALIB,-0.4973,4.27
49576625,730575,259095,2024-04-01 16:45:58,Temperature,64.1532,A,35.84,76.53,0,,76,-48,4.74,145.56,2,262423,OK,-0.217,2.13
88860502,708563,275174,2026-01-13 13:39:40,Temperature,44.8995,m/s,17.06,61.02,0,,34,-63,160.3,62.65,3,266246,OK,0.1737,2.21
67943706,716051,249592,2025-11-22 08:49:21,Pressure,49.8926,A,33.8,76.34,1,Info,90,-32,199.11,96.25,2,275130,OK,0.1286,1.7
52950887,709845,225817,2023-08-29 04:12:12,Distance,61.832,m,48.11,76.01,0,,73,-90,172.3,136.31,3,266017,OK,-0.3203,0.35
15724461,770388,249592,2026-02-06 17:14:44,Acceleration,62.8243,lux,47.09,81.18,0,,34,-45,167.15,107.34,1,263154,OK,-0.4609,3.38
95760023,725993,257666,2023-06-30 11:10:56,Speed,96.4651,°C,82.99,122.82,1,Info,63,-31,131.91,137.99,1,259789,WARN,-0.9658,0.38
46364196,710409,353245,2025-10-12 05:57:04,Pressure,61.6272,m/s²,33.78,90.28,0,,56,-35,55.85,45.09,1,235659,TIMEOUT,0.6518,5.46
92654422,746042,257666,2024-05-30 12:49:22,Distance,84.3205,°C,60.47,110.41,0,,7,-50,141.14,6.71,1,267955,CALIB,0.0443,6.87
64856545,737380,225817,2024-05-15 01:05:51,Current,41.7053,Nm,28.08,56.89,0,,14,-82,179.54,39.49,1,217505,TIMEOUT,0.2263,2.11
41830075,761022,279917,2025-08-28 08:16:48,Torque,72.0614,Nm,54.9,98.5,1,Warning,95,-28,154.93,102.78,3,215159,ERR,-0.1411,0.45
19559728,767723,237080,2023-02-08 03:21:53,Distance,55.1671,m,34.85,84.53,0,,18,-35,180.27,148.6,1,254320,ERR,-0.3465,0.33
39050576,729354,181042,2024-04-04 03:20:59,Speed,78.6332,deg,65.71,100.13,0,,84,-57,77.01,91.87,2,260142,OK,0.7932,3.93
90091207,769037,369993,2023-03-17 23:43:09,Distance,65.8174,lux,51.99,91.84,0,,31,-48,139.55,0.89,2,240601,TIMEOUT,-0.6189,0.53
44852116,713118,230071,2023-02-15 18:09:23,Speed,78.5109,Nm,66.6,96.86,1,Warning,53,-70,72.39,118.59,2,274468,ERR,-0.75,2.56
49061494,702995,282126,2023-08-25 01:40:45,Torque,33.4496,m/s,4.76,61.69,0,,30,-88,69.51,131.64,2,268432,TIMEOUT,-0.1368,4.19
31162043,746042,282126,2023-02-20 21:57:44,Torque,18.5864,deg,0.97,47.68,1,Warning,70,-88,60.56,118.2,3,260142,OK,0.941,2.41
37322548,735011,359495,2023-01-13 10:17:58,Acceleration,69.1076,A,45.21,94.26,0,,47,-21,152.81,64.77,2,249797,ERR,0.2121,1.12
93917766,732627,282126,2025-01-09 09:01:05,Torque,59.3747,m/s²,42.37,72.62,0,,38,-69,116.2,109.47,2,268034,CALIB,0.7166,1.81
85885596,744788,206986,2023-11-27 21:55:34,Torque,34.4876,lux,21.76,63.59,0,,12,-76,192.68,125.11,3,241320,ERR,0.6082,1.66
27715115,754949,214819,2025-06-09 18:58:28,Luminosity,29.5898,A,17.07,56.77,0,,32,-55,29.04,0.87,1,232480,OK,0.3522,0.6
87807160,708520,314889,2023-12-29 16:10:31,Acceleration,49.5767,deg,35.32,70.6,1,Critical,46,-33,40.19,116.43,3,211550,CALIB,0.2581,1.79
10583482,756446,371360,2024-11-12 22:29:48,Current,28.3707,m/s²,-0.07,42.61,1,Critical,64,-72,74.22,86.52,2,214068,OK,0.2128,0.61
56426668,737095,319485,2025-07-20 07:42:24,Vibration,34.2659,Pa,6.78,56.41,0,,35,-47,15.7,81.61,2,242832,OK,0.6404,0.1
44122675,719835,275174,2023-07-20 13:25:09,Pressure,72.5442,°C,42.83,98.6,0,,13,-69,93.63,135.6,3,215159,CALIB,0.1821,0.01
39187871,728476,339282,2024-10-20 15:13:54,Speed,80.7106,m/s,67.63,103.33,1,Critical,35,-68,175.36,15.49,2,242742,OK,0.088,0.62
89937310,737380,238860,2024-07-07 11:02:45,Vibration,42.3274,m/s²,24.84,62.52,1,Critical,85,-69,107.44,142.66,3,238978,WARN,0.3306,1.27
57691087,717680,340277,2024-02-27 05:49:43,Acceleration,21.4279,m/s,-1.57,42.42,1,Warning,99,-80,121.75,13.26,1,208059,ERR,0.2289,3.11
15033958,749963,225777,2024-06-23 00:37:36,Acceleration,28.0525,g,3.0,51.24,0,,7,-59,75.5,81.74,1,267633,ERR,-0.096,0.85
18201851,759506,314889,2026-01-08 14:44:59,Pressure,55.4021,deg,29.1,69.62,0,,32,-26,110.47,131.66,3,206925,ERR,0.1648,2.54
47971372,743255,307192,2025-09-17 16:38:44,Position,25.9107,m/s²,-3.97,39.43,1,Info,23,-25,1.54,44.94,1,209263,WARN,0.477,1.55
21714454,710323,215302,2025-10-08 10:19:04,Pressure,19.3307,Nm,1.08,35.78,1,Warning,91,-56,141.58,51.37,3,220452,WARN,-0.2922,1.14
16554750,702840,216929,2025-01-12 15:13:19,Speed,55.0666,Nm,44.67,80.34,0,,57,-87,173.91,68.43,3,249797,OK,0.869,5.5
95022953,755900,315601,2025-01-27 15:48:30,Temperature,70.5215,°C,41.66,90.44,1,Warning,47,-33,56.99,145.76,3,253267,OK,-0.1658,1.17
98087102,707076,281322,2024-08-27 00:51:20,Distance,18.5799,lux,-1.04,43.42,0,,54,-34,178.27,9.35,1,232907,WARN,-0.2757,3.23
24169170,731369,282464,2024-01-06 12:06:40,Position,78.5,m/s,49.25,104.36,0,,95,-33,52.24,30.72,2,235212,ERR,0.6893,0.6
72733153,745380,314889,2024-09-27 19:31:36,Acceleration,33.0832,Pa,7.16,62.94,0,,11,-67,2.17,58.86,3,219630,WARN,0.2379,1.05
62272965,755900,315601,2024-11-15 01:00:21,Position,84.9204,A,69.83,109.13,0,,84,-58,110.04,115.15,3,274468,WARN,-0.181,1.41
45118107,740653,253533,2023-05-19 00:20:41,Distance,69.6688,A,42.68,89.2,1,Warning,52,-72,151.27,44.85,2,262255,TIMEOUT,-0.3921,0.49
15648236,740653,244619,2024-07-02 16:47:22,Acceleration,23.0383,Pa,12.84,51.98,1,Warning,12,-70,37.05,25.46,2,240291,CALIB,-0.385,0.24
66350682,746042,237080,2023-11-07 15:53:13,Temperature,73.1734,Pa,44.85,85.27,1,Warning,19,-24,32.44,70.77,1,274158,ERR,-0.0647,11.05
27585140,745464,257666,2025-11-17 23:09:25,Distance,83.5288,g,65.54,94.3,0,,89,-56,2.7,71.65,3,249797,CALIB,-0.0307,1.33
95345608,713118,245144,2023-11-30 14:53:24,Current,53.6535,m/s,35.6,74.36,0,,46,-76,172.98,14.35,2,208994,CALIB,-0.1195,3.4
61560191,727710,282464,2023-07-12 13:18:54,Temperature,67.7783,m/s,41.28,83.39,0,,47,-74,129.83,93.84,3,206536,OK,-0.1314,1.79
62729104,721031,282126,2023-10-05 04:06:17,Torque,67.0706,Pa,50.15,87.11,1,Warning,43,-40,166.0,141.4,1,217119,TIMEOUT,0.1748,0.9
10779037,742390,206205,2024-06-14 14:57:06,Acceleration,23.3129,deg,9.65,35.07,1,Info,45,-73,32.51,125.01,2,235321,ERR,0.4295,0.56
70576970,767394,353245,2024-11-14 17:55:47,Position,62.8964,deg,49.24,73.84,0,,77,-61,18.87,25.33,3,254699,OK,0.3656,2.04
95444164,754256,337172,2026-04-05 00:14:59,Current,33.4706,A,19.97,43.53,0,,88,-82,91.67,81.89,2,216408,WARN,0.3417,1.19
39855236,727882,364234,2024-03-01 21:18:33,Temperature,43.2963,Nm,32.17,68.42,0,,63,-28,142.25,132.62,2,271969,WARN,0.6555,0.95
50888097,767218,340277,2024-12-06 17:30:30,Distance,30.6202,m,2.04,53.64,0,,27,-47,44.63,27.29,2,225896,WARN,0.1463,0.66
53080728,745918,304514,2024-09-07 18:44:11,Speed,62.6472,m/s²,50.84,84.13,1,Info,71,-22,50.12,73.99,1,270995,ERR,-0.2966,1.05
58982617,715740,356102,2026-03-15 02:08:04,Position,62.0663,lux,41.44,91.26,0,,25,-60,60.65,79.52,2,274468,ERR,0.8479,0.33
75741026,756528,356102,2024-11-20 01:07:37,Distance,16.7645,Pa,-12.84,44.82,0,,64,-42,92.71,16.49,1,211550,CALIB,-0.3906,1.52
24470136,700108,226201,2024-03-31 02:14:05,Distance,41.5773,m/s²,12.43,59.02,0,,64,-73,16.86,23.98,1,268034,TIMEOUT,-0.5511,0.75
60749523,760017,248706,2026-04-17 01:41:01,Vibration,36.1341,m/s,14.67,56.56,0,,87,-67,199.19,67.14,2,222099,CALIB,0.2659,4.85
53220518,702840,356102,2026-02-07 14:40:28,Vibration,38.1082,Pa,8.76,62.41,0,,50,-21,182.65,12.15,3,212996,OK,0.5613,0.03
96846521,769579,279917,2026-04-18 16:50:04,Current,57.8196,A,36.91,86.85,1,Critical,89,-86,158.88,139.9,3,266246,WARN,-0.7106,0.43
20756266,707610,248706,2023-03-29 04:46:09,Pressure,59.485,Pa,33.22,77.77,1,Warning,31,-55,30.17,135.83,1,215159,ERR,0.451,3.59
94794486,757925,307192,2023-08-10 16:43:55,Torque,84.9909,m,59.55,110.34,0,,62,-60,54.18,23.3,2,266017,TIMEOUT,-0.651,0.09
89985856,722298,259095,2026-01-27 11:10:10,Vibration,61.9822,m/s²,51.96,88.29,1,Info,33,-63,46.36,89.21,1,266017,TIMEOUT,0.8919,0.64
23636978,708396,312809,2025-03-25 13:24:21,Position,51.7998,Pa,40.01,77.08,0,,98,-88,168.67,27.51,3,220452,OK,1.299,3.16
95338905,719401,225777,2026-04-23 15:36:40,Vibration,54.2929,m,35.86,83.59,0,,9,-34,75.9,82.16,2,259789,CALIB,0.7722,7.55
69849128,702995,353110,2023-02-04 18:45:44,Position,34.6553,lux,8.87,56.38,1,Critical,46,-88,143.07,112.04,3,237363,ERR,-0.2317,0.13
26893465,737238,216929,2023-01-18 18:52:56,Distance,46.0143,deg,18.79,75.5,0,,36,-35,186.02,112.63,2,221982,WARN,0.2522,2.97
99986298,731369,215302,2025-03-05 12:48:41,Luminosity,25.5254,°C,0.46,47.29,0,,55,-30,44.56,50.71,1,206536,OK,-0.2822,2.91
35850580,740653,206205,2023-08-01 18:28:27,Acceleration,78.6497,m/s²,52.11,102.52,1,Warning,75,-71,127.98,111.92,2,227013,CALIB,-0.0554,0.85
73775082,762579,340277,2023-05-29 04:44:04,Distance,53.3255,m/s,42.89,69.79,0,,12,-27,136.42,143.58,3,235212,TIMEOUT,0.3573,1.59
49125794,720679,269402,2025-06-30 17:40:38,Acceleration,55.6944,m/s²,43.56,71.92,0,,47,-90,60.08,18.06,1,251061,CALIB,0.2478,5.09
38867376,718187,237080,2026-04-10 16:40:48,Torque,26.7153,Pa,12.09,50.93,1,Info,9,-26,166.64,80.82,1,270995,CALIB,0.5826,3.46
51028703,710988,279917,2026-03-02 07:13:35,Torque,36.8795,m,11.43,63.85,0,,39,-33,40.1,19.18,1,263154,TIMEOUT,0.0043,2.35
74508488,767074,257666,2024-05-21 03:27:06,Vibration,37.6714,m/s²,11.93,51.47,0,,50,-56,25.65,81.52,3,266017,WARN,-0.8284,0.64
35875435,704950,225817,2023-08-18 09:27:44,Luminosity,46.3703,°C,17.37,67.79,0,,5,-21,50.15,115.2,3,270500,ERR,-0.7046,9.34
87255182,737981,371360,2024-01-21 19:17:45,Current,42.6697,°C,13.46,54.71,0,,47,-85,176.21,103.93,1,205980,WARN,0.5236,0.12
52367072,708563,259095,2023-10-06 06:08:00,Vibration,64.2022,Pa,45.72,80.2,0,,12,-58,41.77,57.24,1,215159,WARN,-0.3676,0.72
42828845,714844,249592,2023-10-27 01:44:49,Temperature,30.5821,deg,19.9,50.66,0,,20,-49,186.37,21.76,1,244872,WARN,0.1047,1.23
79686443,732627,248706,2023-04-23 05:25:37,Speed,50.897,m,28.92,66.44,0,,55,-69,88.89,97.76,1,205980,CALIB,0.5963,1.05
77630020,717194,340277,2024-01-04 08:03:02,Temperature,45.6731,A,31.11,60.47,0,,15,-57,96.8,135.58,3,205716,TIMEOUT,0.244,6.43
85125006,726716,345017,2024-07-01 05:54:15,Speed,58.2033,Nm,45.08,85.47,1,Warning,11,-62,70.97,100.76,1,221982,CALIB,-0.5866,0.15
42518816,744957,353110,2023-11-16 19:07:12,Temperature,80.4131,°C,67.93,91.6,0,,57,-26,157.87,22.48,2,259083,OK,-0.2821,1.74
44976945,718381,244619,2024-08-26 11:33:51,Speed,82.1631,A,55.88,109.61,0,,16,-21,85.76,81.69,1,263154,WARN,0.8746,2.38
49052501,753740,197718,2025-04-07 15:31:27,Torque,37.5943,A,23.35,64.89,1,Warning,75,-39,50.71,95.43,1,242832,OK,1.1939,1.37
33820424,741180,215302,2025-09-03 14:22:48,Current,45.5222,A,17.27,74.34,0,,16,-31,176.73,20.67,1,246274,WARN,-0.1784,1.11
36605072,709850,248146,2024-02-12 19:20:31,Torque,66.3272,m/s,55.97,90.71,0,,31,-38,62.87,122.99,2,206925,ERR,0.0572,3.26
54004338,710877,345017,2024-01-17 10:19:08,Torque,67.3106,deg,44.66,94.57,0,,29,-57,144.38,89.07,1,235212,ERR,-0.3103,0.36
92335923,738035,213652,2026-04-19 05:50:13,Temperature,74.3129,Pa,54.68,86.43,0,,34,-81,190.08,16.77,3,266017,TIMEOUT,-0.1995,4.71
37609996,768888,249592,2024-05-09 13:13:08,Temperature,45.7688,lux,27.56,60.96,0,,60,-56,165.92,51.6,2,240601,OK,0.1127,1.15
39460268,737380,253533,2024-08-29 04:41:30,Temperature,63.4456,°C,43.44,76.5,0,,76,-73,122.52,131.42,1,259789,TIMEOUT,-0.3663,1.43
29408924,754075,238860,2025-12-27 17:59:46,Current,84.1939,m,62.36,108.73,1,Warning,55,-46,45.58,37.32,1,245938,WARN,-0.191,1.29
38617056,702871,293125,2025-08-28 09:47:13,Temperature,49.6099,g,27.99,69.97,1,Warning,54,-24,79.49,82.12,3,209263,ERR,0.0097,4.98
17376232,726716,261510,2023-07-24 17:53:48,Current,38.0521,A,22.54,52.76,0,,77,-66,11.98,65.09,1,209263,TIMEOUT,-0.1809,0.32
50559097,710323,215302,2024-03-01 18:09:13,Position,67.8734,Pa,40.88,92.1,0,,82,-33,21.92,103.96,3,214068,OK,-0.0985,1.33
68194705,732627,197718,2023-01-17 11:47:14,Distance,35.4565,A,7.49,50.16,1,Info,64,-53,156.67,44.32,3,274468,ERR,-0.3428,0.23
39089974,765518,106626,2023-08-28 16:09:42,Acceleration,48.5581,lux,36.18,70.08,1,Warning,59,-62,11.92,128.04,1,263154,OK,-0.3178,2.46
54017548,769549,248146,2024-09-07 07:50:36,Temperature,20.002,Nm,5.37,31.45,0,,20,-34,77.47,60.49,1,240601,ERR,-0.7281,5.72
94796987,714047,244916,2024-07-13 12:48:26,Speed,80.2967,deg,64.8,103.27,0,,89,-79,154.98,100.5,3,217505,WARN,-0.0903,4.83
99991215,710988,250275,2025-11-04 02:11:11,Temperature,76.9528,Pa,57.2,106.79,0,,40,-35,196.03,38.53,3,244872,ERR,0.3945,2.16
79269152,749574,319485,2024-01-12 20:40:00,Current,63.3357,m,47.04,86.63,0,,25,-82,153.71,41.78,3,249797,TIMEOUT,0.3029,3.26
56840347,725778,196966,2025-08-01 23:55:00,Temperature,35.4746,Nm,8.16,51.02,1,Warning,79,-84,174.97,11.37,3,262423,OK,-0.2239,0.59
50639641,702995,236348,2025-08-13 08:08:01,Position,60.0852,lux,34.58,76.78,0,,47,-40,17.33,124.22,1,205969,ERR,-1.4051,0.87
73915501,745464,312809,2023-09-22 07:31:00,Torque,37.8696,Nm,15.53,63.05,0,,20,-88,94.74,59.99,3,259172,OK,-0.2242,0.79
59600999,754949,279917,2023-12-09 12:19:27,Distance,61.7662,lux,41.65,85.66,0,,55,-52,61.02,30.18,2,253267,OK,-0.0437,2.85
18244649,744453,349409,2026-01-05 19:30:41,Torque,65.5887,°C,37.57,88.29,0,,27,-36,120.83,37.11,3,221982,ERR,-0.2231,0.88
31613505,752378,304218,2023-04-12 02:58:50,Pressure,8.5624,g,-15.86,22.27,0,,37,-23,94.66,83.65,3,261101,TIMEOUT,-0.7584,0.39
75130283,704540,359495,2023-05-15 01:50:13,Acceleration,33.2013,m/s²,22.34,54.56,1,Warning,81,-40,191.17,73.79,2,235198,CALIB,0.3751,0.23
61685523,731369,238860,2024-06-20 12:06:36,Position,3.0349,lux,-11.29,25.31,0,,21,-64,68.13,116.72,2,227057,CALIB,0.6433,0.09
65390431,704246,215302,2024-06-18 19:25:53,Temperature,71.0498,A,47.55,98.17,1,Warning,48,-58,16.91,82.63,3,217505,TIMEOUT,0.8754,2.86
37458952,732221,348262,2026-03-13 15:54:17,Torque,60.9604,m,43.43,90.52,0,,73,-54,103.49,86.51,1,222099,OK,0.8356,0.05
53868213,750594,365277,2023-07-08 07:53:09,Speed,12.2927,Nm,-7.05,41.24,0,,40,-89,3.36,101.31,2,227057,TIMEOUT,0.313,0.81
45024509,754120,282464,2025-05-14 22:41:28,Temperature,38.0138,lux,15.99,67.67,1,Critical,64,-26,177.84,116.48,2,203407,OK,-0.0861,1.22
12079794,769251,244619,2024-02-09 17:41:07,Temperature,53.9636,m,26.24,65.68,0,,97,-28,76.72,120.17,3,244872,TIMEOUT,0.1009,2.59
49468263,752378,304218,2025-08-13 01:45:28,Position,20.9711,°C,-2.14,36.18,0,,79,-66,69.84,107.76,2,235212,TIMEOUT,0.0179,2.36
81481263,746042,203076,2023-08-10 20:36:12,Acceleration,49.44,°C,38.68,70.74,0,,58,-55,140.54,27.74,2,210830,OK,-0.7253,0.26
85356705,719134,259095,2024-01-13 22:18:08,Luminosity,42.2983,m,26.4,53.21,0,,77,-88,8.15,0.3,1,273796,CALIB,-0.1993,5.56
56253934,756446,310545,2024-11-01 19:27:10,Luminosity,48.237,Nm,25.56,59.67,0,,79,-56,184.53,116.2,1,209294,ERR,-0.2713,2.45
73837448,756840,187503,2023-09-02 07:55:11,Speed,36.5001,Nm,6.82,59.48,1,Info,84,-53,70.37,104.74,3,270995,WARN,-0.1161,0.2
