log_id,robot_id,technician_id,maintenance_date,maintenance_type,duration_hours,parts_replaced,labor_cost_usd,parts_cost_usd,total_cost_usd,downtime_hours,priority,completion_status,fault_code,work_order_id,scheduled_flag,warehouse_id,next_maintenance_date,recurrence_count,inspection_passed
71027793,337172,491086,2025-06-30,Corrective,9.16,Sensor,197.22,680.98,878.2,5.44,Medium,Completed,FC000,5825346,0,1019,2026-01-09,3,1
75216559,345017,539116,2024-03-19,Predictive,1.14,Camera,856.68,80.49,937.17,1.94,Medium,In Progress,FC505,2269097,0,1008,2024-10-27,2,1
14979727,349083,428172,2024-06-14,Corrective,5.45,Cable,219.35,95.82,315.17,4.62,High,Completed,FC606,2813736,1,1018,2025-05-01,6,1
15294629,425630,459285,2026-04-08,Corrective,10.59,Sensor,415.87,702.84,1118.71,4.84,High,Completed,FC101,3363812,1,1007,2026-05-09,3,1
74924135,371961,392020,2023-07-30,Preventive,23.67,,1039.84,149.03,1188.87,2.66,High,Completed,FC505,7554599,1,1004,2024-03-31,5,1
54892059,248146,279591,2023-08-16,Emergency,10.94,Frame,811.18,100.11,911.29,10.5,Medium,Completed,FC606,9211007,1,1017,2023-12-16,3,0
47916677,320932,671725,2023-04-24,Preventive,5.34,Frame,362.72,428.24,790.96,0.96,Medium,Completed,FC202,4036171,0,1006,2024-01-11,4,0
84820598,495019,512948,2023-03-02,Inspection,17.84,,172.78,12.75,185.53,2.86,Critical,Completed,FC000,9637556,1,1004,2023-09-09,4,1
66267756,225817,317021,2023-09-24,Corrective,17.17,Gripper,593.0,186.42,779.42,0.34,Medium,Pending,FC303,4187289,1,1006,2023-12-22,7,1
97346309,476162,513997,2025-02-22,Corrective,8.15,Sensor,420.0,65.8,485.8,10.0,Medium,Completed,FC000,9701712,1,1011,2025-10-13,4,1
49154523,310545,688481,2023-07-08,Corrective,22.0,Sensor,165.81,8.34,174.15,0.68,Medium,Completed,FC000,2745870,1,1013,2024-06-06,0,1
66266303,488883,209270,2023-08-25,Preventive,14.92,Cable,343.19,42.36,385.55,4.8,Medium,Completed,FC606,6470242,1,1017,2024-07-31,2,1
16104418,320932,655165,2024-09-14,Corrective,21.6,Cable,843.49,30.49,873.98,5.52,High,Completed,FC505,6857977,0,1013,2025-03-21,7,1
94290620,225777,500242,2023-01-14,Preventive,1.35,Sensor,218.16,120.4,338.56,0.69,Medium,Completed,FC202,3676466,0,1015,2023-06-23,0,0
40724947,225817,72001,2025-05-06,Preventive,0.95,Gripper,1141.73,102.74,1244.47,5.08,High,Completed,FC101,7308530,1,1001,2026-03-16,7,0
86603189,400861,604726,2024-10-31,Predictive,17.27,Battery,623.55,478.8,1102.35,0.56,Low,Completed,FC404,3672533,0,1002,2025-07-05,0,1
67527024,419073,633019,2025-06-13,Predictive,19.4,,473.85,238.02,711.87,0.64,High,Pending,FC505,6977468,0,1004,2025-11-18,2,0
27652918,375360,578765,2026-02-06,Preventive,7.14,Sensor,188.48,0.7,189.18,1.14,Medium,Completed,FC000,5370369,1,1013,2026-09-02,2,1
80288770,388611,696438,2024-02-22,Predictive,8.22,Wheel,538.25,58.14,596.39,0.11,High,Completed,FC606,1410785,1,1014,2024-09-19,2,1
77206935,314889,398390,2024-07-11,Preventive,19.96,Camera,366.75,602.25,969.0,0.99,Low,Escalated,FC000,6724436,1,1014,2024-08-14,7,1
10303379,215302,424049,2023-12-03,Preventive,16.95,Sensor,56.09,393.14,449.23,0.02,Low,Completed,FC606,7387989,1,1007,2024-04-25,3,1
19305497,310545,565698,2024-11-30,Preventive,11.19,Battery,853.39,90.17,943.56,2.85,Medium,Completed,FC000,9922803,1,1000,2025-11-02,6,1
33436281,476339,350969,2025-05-20,Emergency,15.39,Sensor,201.2,65.36,266.56,10.0,High,Completed,FC606,3557419,1,1008,2025-08-11,1,1
13769481,375360,690456,2023-03-24,Predictive,8.54,Frame,1101.75,416.2,1517.95,5.51,Medium,Completed,FC202,4147690,1,1018,2023-12-29,5,1
35307711,244619,255805,2025-10-28,Preventive,4.33,Battery,828.62,213.48,1042.1,2.65,Low,Completed,FC303,7288707,0,1010,2026-10-19,3,1
47003532,381129,195735,2023-05-01,Corrective,21.23,Wheel,104.65,164.09,268.74,4.17,High,Completed,FC404,4946334,0,1013,2024-01-26,6,1
63928512,275174,512800,2023-10-20,Emergency,0.38,Camera,842.01,105.11,947.12,6.29,Medium,Completed,FC000,6004560,1,1000,2024-06-09,4,1
62014144,429978,215148,2023-04-16,Corrective,15.67,Battery,244.97,127.76,372.73,0.18,Low,Escalated,FC000,6917083,1,1016,2023-09-19,2,1
41377386,419073,200599,2025-06-23,Corrective,21.31,Sensor,722.68,172.57,895.25,3.18,High,Completed,FC000,7254576,1,1008,2026-02-25,7,1
37689959,501118,685226,2024-03-09,Corrective,23.31,Gripper,579.45,233.01,812.46,9.6,High,Completed,FC000,5706235,1,1001,2024-09-21,2,1
57687653,215302,370037,2024-09-08,Corrective,4.36,Wheel,314.62,262.6,577.22,2.48,High,Completed,FC101,7856626,0,1016,2025-07-02,7,1
43182429,238860,449343,2024-08-24,Corrective,18.1,Sensor,456.4,386.1,842.5,0.3,Low,Completed,FC505,7688459,0,1017,2025-01-12,6,1
92181471,244619,235866,2026-01-26,Corrective,5.42,Wheel,1079.42,28.24,1107.66,3.76,High,Completed,FC000,8214381,0,1013,2026-06-23,1,1
13992427,279917,664644,2023-06-18,Predictive,22.9,Camera,188.2,96.65,284.85,0.52,Low,Completed,FC404,8273919,1,1008,2023-09-23,5,0
70128550,476339,535226,2023-03-31,Corrective,3.41,Sensor,407.2,151.3,558.5,0.97,Low,In Progress,FC505,7538766,1,1010,2023-05-31,1,1
57425586,465747,133580,2025-10-02,Predictive,23.97,Sensor,356.66,309.64,666.3,7.84,Medium,In Progress,FC202,1225620,1,1000,2026-02-17,6,1
65754335,225777,171988,2025-07-25,Preventive,3.71,Motor,507.69,338.17,845.86,3.99,High,Completed,FC000,1805110,1,1004,2026-07-19,4,0
51213978,385424,332488,2026-03-05,Preventive,18.58,Sensor,1137.97,168.88,1306.85,0.92,Medium,Completed,FC404,5610662,1,1007,2026-09-03,7,1
31168847,371360,93972,2025-06-24,Emergency,0.48,Motor,945.88,83.4,1029.28,1.86,Medium,Escalated,FC505,4691385,0,1017,2025-07-26,7,1
32808960,320932,607873,2025-03-12,Preventive,18.93,Sensor,819.32,115.0,934.32,0.06,Medium,Completed,FC202,4978391,1,1014,2025-12-06,3,1
92320195,377800,293378,2026-01-28,Preventive,18.7,Cable,457.95,20.95,478.9,2.5,Critical,Completed,FC000,1471059,0,1005,2026-10-01,7,0
31665808,495651,626795,2024-03-16,Corrective,0.55,Motor,1149.7,479.2,1628.9,1.16,Medium,Completed,FC404,2809159,1,1012,2024-09-19,7,1
74580156,476339,184596,2023-05-01,Preventive,5.8,Camera,554.8,49.02,603.82,0.38,Medium,Completed,FC000,7052069,1,1017,2023-10-23,5,0
86544979,270524,181367,2026-02-18,Inspection,19.75,Battery,1076.0,354.28,1430.28,6.72,High,Pending,FC000,4959352,0,1013,2026-09-06,3,1
59474309,315601,350969,2023-02-16,Inspection,22.14,Motor,389.78,388.37,778.15,1.37,Critical,Completed,FC000,6119757,1,1000,2024-01-28,7,1
63910242,365277,359828,2024-05-17,Predictive,2.62,Sensor,1027.81,164.34,1192.15,3.6,Critical,Completed,FC606,5320903,1,1018,2025-04-13,5,1
52271199,226201,403740,2025-02-10,Inspection,11.14,Cable,463.17,408.28,871.45,1.99,High,Completed,FC303,4705798,0,1008,2025-08-09,7,1
25776168,433413,601230,2024-01-03,Emergency,15.43,Battery,457.28,460.47,917.75,1.29,Medium,Pending,FC404,1347331,1,1004,2024-10-24,7,1
52066672,493436,209270,2026-03-29,Preventive,22.14,Wheel,1077.56,101.62,1179.18,6.26,Medium,Completed,FC404,7795190,0,1004,2026-10-03,2,1
63300475,315601,592400,2023-05-26,Corrective,1.2,Gripper,484.95,176.15,661.1,3.01,High,Pending,FC000,7348689,0,1003,2023-07-10,4,0
95421495,378959,565698,2023-06-21,Predictive,11.8,Wheel,961.04,5.28,966.32,7.91,Critical,Completed,FC303,9227737,1,1006,2023-11-05,1,1
46133411,206986,395686,2023-07-20,Corrective,1.94,Camera,248.5,227.92,476.42,0.83,Low,Completed,FC000,9431285,0,1018,2024-06-24,2,1
91948622,489713,129730,2023-04-03,Corrective,1.96,Battery,184.19,61.84,246.03,3.32,Critical,Pending,FC101,9783120,1,1004,2023-08-19,1,0
55298570,270524,279591,2024-12-06,Preventive,16.34,Motor,950.8,54.81,1005.61,4.78,Medium,Completed,FC101,7048656,0,1009,2025-04-27,4,0
86294479,187503,314663,2023-02-15,Emergency,18.74,Camera,1187.18,252.07,1439.25,9.45,Low,Completed,FC505,4734881,0,1002,2023-05-21,2,0
43348325,353110,161688,2025-08-13,Preventive,14.79,Wheel,1132.0,5.92,1137.92,2.63,High,Completed,FC303,7832350,0,1006,2026-05-09,3,0
45854173,400861,129730,2025-08-26,Corrective,5.41,Camera,1147.98,385.06,1533.04,0.31,Medium,Completed,FC000,8407839,0,1007,2025-10-07,0,1
92202312,269402,379148,2025-12-31,Corrective,2.46,Camera,214.75,134.89,349.64,1.01,High,Escalated,FC101,4598336,1,1011,2026-05-16,5,1
88725271,310545,203612,2023-11-24,Emergency,8.33,Wheel,904.45,98.24,1002.69,3.28,Medium,Completed,FC505,3334257,1,1017,2024-05-15,2,1
95091081,206205,171988,2024-08-27,Preventive,14.52,,716.54,514.25,1230.79,0.18,Low,Completed,FC101,4611659,1,1013,2025-04-24,6,1
92539796,499072,427105,2025-06-18,Preventive,16.5,Battery,453.96,216.65,670.61,9.18,Medium,Completed,FC000,7828916,1,1018,2025-10-17,4,0
94551823,400861,688481,2025-12-29,Corrective,6.41,Gripper,318.77,441.96,760.73,2.27,Medium,Pending,FC000,8354166,1,1012,2026-10-17,6,1
64617437,248146,374846,2025-07-12,Corrective,5.46,Battery,486.22,328.48,814.7,0.04,Low,Completed,FC404,8345485,1,1007,2025-11-23,6,1
38389926,497050,171298,2024-03-25,Inspection,3.24,Motor,501.61,72.36,573.97,1.35,High,In Progress,FC404,6464901,1,1019,2024-04-30,2,1
66556115,236348,459285,2024-03-11,Corrective,10.58,Sensor,151.22,261.3,412.52,1.49,Critical,Pending,FC101,8910433,1,1013,2024-08-16,1,0
33475876,468267,487095,2025-09-19,Corrective,10.55,Motor,822.44,600.8,1423.24,0.63,Medium,Completed,FC000,6797113,0,1011,2026-03-26,2,1
99405853,400861,143783,2023-12-11,Predictive,22.82,Motor,363.73,43.39,407.12,0.26,Low,Completed,FC606,8838688,1,1009,2024-07-28,0,0
62777976,310545,513997,2025-08-26,Preventive,4.57,Motor,662.1,102.58,764.68,1.59,Medium,Completed,FC000,2299596,1,1019,2025-10-03,7,1
71786856,442918,322128,2024-04-15,Preventive,1.48,Battery,851.48,55.83,907.31,2.95,Medium,Completed,FC606,8166370,1,1003,2025-01-29,0,1
36048681,262631,598885,2025-08-21,Predictive,17.86,Battery,84.38,160.49,244.87,0.04,Medium,Completed,FC000,5921940,0,1016,2026-04-22,1,1
70465075,469764,671725,2026-01-17,Corrective,22.21,Motor,554.93,8.6,563.53,2.4,Medium,Completed,FC000,1561304,0,1004,2026-10-25,6,0
21368159,226224,459285,2024-07-05,Emergency,3.13,Motor,149.27,102.02,251.29,3.73,Critical,Completed,FC101,1900723,1,1018,2024-10-18,2,1
73214527,467675,321352,2025-02-01,Corrective,11.18,Frame,672.18,27.85,700.03,0.04,Low,In Progress,FC303,4597494,1,1017,2025-03-19,4,1
43354018,356102,398390,2026-02-07,Predictive,23.39,Sensor,589.21,585.94,1175.15,0.18,High,Completed,FC101,7670986,1,1003,2027-01-13,5,1
48599508,248706,332488,2024-08-29,Emergency,6.04,Sensor,460.67,166.31,626.98,0.72,Low,Completed,FC000,6902650,1,1005,2024-11-02,2,1
24799912,476162,512948,2023-06-02,Corrective,14.85,Battery,371.14,74.66,445.8,0.99,High,In Progress,FC202,8958571,1,1014,2023-09-06,6,1
55493599,493045,476926,2026-01-31,Preventive,18.48,Sensor,710.65,227.46,938.11,2.78,High,In Progress,FC000,7541752,0,1012,2026-06-08,3,1
37039382,214819,619955,2023-04-17,Preventive,19.8,Wheel,687.12,184.12,871.24,2.24,Medium,In Progress,FC505,7340202,1,1017,2024-03-19,0,1
19458947,245144,454008,2025-02-16,Preventive,1.12,Battery,564.24,903.64,1467.88,2.06,High,Completed,FC101,4292321,1,1005,2025-07-30,4,1
51871618,349409,454008,2025-09-28,Inspection,21.17,Wheel,1088.06,408.89,1496.95,4.46,High,Completed,FC000,3417860,0,1006,2025-11-06,6,1
32418046,236348,173213,2025-02-06,Preventive,23.5,Motor,348.54,58.15,406.69,4.45,High,Completed,FC000,5343195,1,1018,2026-02-02,3,1
74198072,467675,513997,2024-10-08,Preventive,18.36,Gripper,883.84,199.74,1083.58,7.51,Medium,In Progress,FC202,5967136,0,1016,2025-02-23,1,1
42996225,397176,651637,2024-02-02,Preventive,6.54,Sensor,985.21,367.02,1352.23,2.2,Medium,Completed,FC000,6009618,1,1016,2024-08-10,3,1
19732022,495651,235517,2024-05-29,Preventive,4.22,Sensor,968.57,146.38,1114.95,4.01,Medium,Completed,FC202,4941144,0,1014,2024-12-13,0,1
82287607,227135,143783,2025-02-10,Predictive,18.45,Motor,259.42,1206.8,1466.22,2.67,Medium,Completed,FC101,6954536,1,1016,2026-01-16,7,1
96790308,364234,688481,2024-12-01,Preventive,11.82,Sensor,782.38,219.42,1001.8,1.97,Medium,Completed,FC000,4577589,1,1008,2025-06-02,2,1
59670499,491694,674917,2024-06-23,Predictive,12.11,Motor,1037.22,307.61,1344.83,2.75,Medium,Completed,FC202,1237733,1,1014,2024-11-23,3,1
76012804,177350,364522,2026-04-02,Corrective,5.53,Sensor,778.95,109.3,888.25,2.46,Low,Escalated,FC000,5476002,1,1008,2027-02-19,5,1
73212250,497050,608862,2024-06-15,Corrective,1.8,Frame,102.14,115.48,217.62,6.34,Medium,Completed,FC000,5364184,0,1014,2025-01-12,0,1
93091363,261510,535226,2023-11-27,Predictive,5.91,Sensor,952.98,186.98,1139.96,2.67,Low,Completed,FC202,1368595,1,1015,2024-08-16,4,0
38066817,378959,218353,2023-09-29,Emergency,3.25,Cable,226.01,67.69,293.7,1.44,Medium,In Progress,FC000,2496319,1,1002,2024-08-11,2,1
77696419,248706,235866,2023-11-13,Predictive,17.81,Battery,731.77,32.28,764.05,3.46,High,Completed,FC000,3997898,1,1006,2024-05-04,5,0
98972376,216929,481767,2025-10-27,Corrective,22.25,Motor,887.53,173.53,1061.06,0.08,Medium,Completed,FC000,6178365,0,1003,2026-08-29,5,1
42604667,398411,129730,2025-02-21,Preventive,2.83,Motor,285.17,49.54,334.71,1.87,Medium,Pending,FC303,8602828,1,1012,2025-10-10,1,1
32208506,356102,668230,2025-08-31,Predictive,7.71,Wheel,221.34,549.43,770.77,7.34,High,Completed,FC505,7374812,0,1001,2026-05-24,5,1
43116053,215302,664644,2023-02-08,Inspection,1.43,Motor,1168.72,159.71,1328.43,9.37,Medium,Completed,FC303,1932729,1,1001,2023-07-01,0,1
49026226,474226,664912,2025-06-03,Corrective,15.79,Motor,1090.09,314.66,1404.75,0.14,Medium,Completed,FC202,9489998,1,1018,2025-07-25,4,1
55683914,495019,319880,2023-02-07,Preventive,4.56,Camera,1085.18,351.79,1436.97,17.84,Low,Completed,FC000,2122727,1,1019,2023-06-28,7,1
14769044,206986,311253,2025-12-26,Preventive,6.5,Battery,148.31,144.03,292.34,0.22,Medium,Pending,FC000,6298487,1,1006,2026-07-11,5,1
72266818,388611,471816,2025-07-20,Corrective,8.54,Motor,747.32,115.76,863.08,2.2,Medium,Completed,FC303,6751364,0,1008,2026-06-13,4,0
55990379,196966,573718,2023-01-01,Preventive,13.81,Gripper,476.92,60.45,537.37,0.5,Medium,Completed,FC606,9932444,1,1015,2023-07-02,0,1
44804044,497050,392020,2024-02-06,Corrective,13.85,Gripper,86.82,392.22,479.04,1.04,Medium,Pending,FC404,9415816,1,1011,2024-07-19,1,1
19515789,393242,106987,2023-04-03,Emergency,21.4,Wheel,1131.53,193.91,1325.44,10.04,Medium,Completed,FC000,3677325,0,1019,2024-02-01,5,1
13911229,248146,539116,2023-06-29,Corrective,18.04,Frame,120.59,87.22,207.81,1.05,High,Completed,FC000,8923762,1,1004,2023-11-16,0,1
20919490,320932,458693,2024-05-08,Preventive,9.49,Wheel,238.1,70.19,308.29,1.79,Medium,Pending,FC202,8238425,1,1004,2025-04-01,7,1
52211021,195528,106987,2025-07-23,Preventive,18.86,Motor,411.06,52.21,463.27,2.54,High,Completed,FC606,8672284,0,1019,2025-11-04,6,1
88008270,259095,332488,2023-08-03,Preventive,1.5,Motor,377.6,289.43,667.03,4.81,High,Completed,FC303,2176857,1,1011,2023-09-26,4,0
28499749,494990,604726,2024-05-16,Corrective,8.28,Battery,753.46,64.02,817.48,16.2,Low,Completed,FC000,1969001,1,1001,2025-05-11,5,0
65981564,442918,674917,2023-03-20,Predictive,9.52,Frame,1032.41,369.82,1402.23,3.11,Critical,Completed,FC000,5389291,1,1001,2024-01-17,2,1
84166378,412182,688481,2023-08-29,Preventive,13.76,Cable,523.07,158.87,681.94,0.9,High,In Progress,FC505,4346431,0,1012,2024-06-12,3,1
62516751,378959,512948,2025-11-01,Inspection,13.62,Sensor,275.07,359.21,634.28,1.49,High,Completed,FC000,1906984,1,1005,2026-01-07,7,1
88602877,495019,286828,2023-05-27,Preventive,2.88,Sensor,460.47,105.54,566.01,0.18,High,Completed,FC303,5627412,1,1013,2023-09-08,6,1
48545661,237080,664912,2023-11-07,Preventive,22.12,Cable,295.38,355.64,651.02,15.44,Medium,Completed,FC505,4211881,1,1007,2024-01-04,0,1
86131782,442918,158055,2025-07-20,Inspection,6.69,Wheel,169.37,31.31,200.68,1.5,Medium,Completed,FC000,3377249,0,1014,2025-10-30,0,0
56765607,203076,353186,2026-03-28,Preventive,12.27,Wheel,1148.95,127.07,1276.02,3.17,Low,Completed,FC000,8436937,0,1010,2026-06-14,2,1
14453366,419073,171298,2024-12-01,Predictive,21.21,Gripper,790.18,197.8,987.98,7.25,Medium,Completed,FC606,1802665,1,1010,2025-09-09,0,1
59755554,187503,512800,2025-05-26,Emergency,3.05,Sensor,94.05,248.03,342.08,3.87,High,Pending,FC000,5813284,1,1006,2025-08-03,7,1
54722011,371360,330692,2026-02-23,Corrective,17.29,Motor,170.99,79.15,250.14,0.31,Critical,Completed,FC303,2637283,0,1012,2026-06-26,0,1
66429082,448730,386561,2024-08-25,Inspection,8.02,Sensor,140.67,46.88,187.55,9.24,Medium,Escalated,FC303,1820110,1,1010,2025-07-09,1,1
44936027,425630,279420,2024-07-26,Preventive,3.47,Camera,520.56,210.45,731.01,4.42,High,Completed,FC000,7568813,1,1016,2025-04-18,7,1
51688123,253533,696438,2023-01-29,Corrective,21.45,Cable,956.08,91.41,1047.49,2.78,High,Completed,FC000,3062610,0,1004,2023-05-30,0,1
70674878,433717,500242,2023-11-05,Preventive,10.05,Gripper,1130.65,9.56,1140.21,1.19,High,Completed,FC303,6093610,0,1006,2024-09-04,4,0
18031981,216929,106600,2023-06-29,Corrective,15.34,Camera,360.84,528.79,889.63,14.67,High,Completed,FC000,9438747,0,1012,2024-03-01,5,1
35674156,245144,323226,2024-09-17,Predictive,13.59,Wheel,739.85,306.52,1046.37,1.12,Medium,In Progress,FC000,2765423,1,1002,2025-02-15,0,1
92298071,226224,545601,2024-03-04,Inspection,17.92,Camera,155.58,249.94,405.52,0.52,High,Completed,FC303,1843361,0,1019,2024-12-24,5,1
54761205,427515,428172,2024-11-12,Preventive,4.54,Sensor,692.02,437.56,1129.58,1.23,Medium,Completed,FC404,7774889,1,1015,2025-04-28,6,1
20332031,319485,319880,2023-05-19,Preventive,4.7,,993.84,503.19,1497.03,7.32,Low,Escalated,FC404,3910220,0,1009,2024-01-06,0,1
73195467,293125,144208,2025-04-08,Corrective,15.69,Sensor,216.89,184.45,401.34,12.12,Low,Completed,FC000,7521216,0,1012,2026-02-05,0,1
24404353,427310,576241,2024-11-01,Preventive,1.69,Battery,290.07,494.63,784.7,2.55,High,Escalated,FC303,9038465,1,1010,2025-03-07,5,1
82641729,490884,257309,2025-05-27,Predictive,23.18,Motor,97.38,167.62,265.0,0.03,High,Completed,FC000,5092263,1,1009,2026-02-18,6,1
33852267,282126,458693,2026-03-08,Inspection,2.23,Camera,852.35,318.23,1170.58,12.63,Medium,Completed,FC101,9009801,0,1010,2026-06-04,3,1
43421337,448730,458693,2023-11-28,Corrective,7.9,Motor,1183.78,7.51,1191.29,8.69,Medium,Completed,FC000,5747449,1,1004,2024-04-14,5,1
83581451,469764,298605,2024-02-06,Corrective,16.13,Motor,308.49,73.13,381.62,2.73,Medium,Completed,FC000,1942750,1,1005,2024-08-04,3,1
19547290,349083,446589,2024-03-11,Corrective,5.95,,185.2,3.33,188.53,1.86,High,Completed,FC000,1398374,0,1002,2024-08-20,6,1
15116008,433717,322128,2026-03-22,Predictive,20.65,Sensor,693.8,197.23,891.03,3.04,High,Completed,FC303,6798453,1,1012,2026-08-31,5,1
61010069,282464,449343,2023-12-28,Preventive,5.06,Frame,1001.09,395.51,1396.6,0.5,Medium,Completed,FC202,8617813,1,1013,2024-04-17,2,1
90359853,388611,369336,2025-02-20,Corrective,2.23,Sensor,799.99,20.72,820.71,0.67,Critical,In Progress,FC000,5000214,1,1004,2025-10-08,0,0
11294918,429636,106987,2025-10-20,Preventive,18.41,Sensor,728.36,299.21,1027.57,2.65,High,Completed,FC101,8412504,0,1011,2026-04-25,6,1
67627511,384122,648153,2023-09-16,Preventive,0.71,Battery,79.95,96.33,176.28,1.47,Critical,Completed,FC202,1806156,1,1011,2024-03-30,3,1
96105536,353110,173213,2023-04-07,Inspection,4.68,,210.6,496.36,706.96,6.44,Critical,Completed,FC202,7687999,1,1001,2023-12-08,2,0
99784530,412182,677729,2024-04-23,Corrective,5.07,Battery,788.18,247.95,1036.13,1.41,Critical,Completed,FC101,9830600,0,1018,2024-11-26,5,1
92606323,371961,184596,2025-10-29,Emergency,23.67,Battery,911.13,83.06,994.19,8.3,Medium,Completed,FC000,7346946,1,1014,2025-12-08,7,1
63248642,282464,651637,2024-02-12,Emergency,1.58,,986.35,345.32,1331.67,1.46,Low,In Progress,FC505,6625530,0,1005,2024-12-01,7,0
34480206,307192,317021,2025-04-07,Corrective,1.58,Motor,1019.46,138.7,1158.16,0.84,Low,Completed,FC202,3625780,0,1019,2026-01-24,3,1
84916967,314889,620527,2023-07-07,Emergency,5.97,Sensor,868.58,87.41,955.99,2.8,Medium,Escalated,FC101,2921737,1,1004,2023-12-19,6,1
51782692,353110,661705,2025-07-02,Predictive,18.71,,942.69,319.65,1262.34,14.35,Low,Completed,FC000,5263921,0,1000,2026-06-11,2,1
87323222,493436,619955,2025-12-08,Corrective,2.01,Wheel,564.1,539.97,1104.07,3.45,Low,Pending,FC606,7839082,1,1017,2026-05-16,1,0
68729563,330368,106600,2026-04-03,Preventive,8.57,Cable,307.98,183.55,491.53,3.18,Medium,Completed,FC202,5784354,1,1019,2026-09-06,6,1
62186526,365277,690456,2023-01-06,Corrective,20.98,Sensor,902.06,92.02,994.08,18.48,High,Completed,FC202,6919805,1,1000,2023-11-05,6,1
85807900,371360,380480,2025-01-03,Inspection,17.06,Sensor,174.99,32.6,207.59,2.41,High,Completed,FC404,4816097,1,1007,2025-02-05,1,1
47967722,474226,333364,2024-11-30,Inspection,5.82,Camera,170.32,91.61,261.93,5.45,High,Completed,FC000,6547338,0,1011,2025-05-07,3,0
86063805,257666,563636,2025-09-20,Corrective,14.17,Battery,569.46,148.5,717.96,1.37,Critical,Pending,FC404,3504344,0,1005,2026-05-18,6,0
27181324,373554,672791,2025-10-10,Preventive,7.43,Motor,776.2,597.83,1374.03,2.87,Low,Completed,FC000,8655068,0,1005,2026-03-06,0,1
17134837,197718,395686,2024-06-27,Corrective,18.78,Wheel,991.51,501.48,1492.99,5.79,High,Escalated,FC202,8845351,1,1003,2024-11-27,5,1
60422364,361825,685226,2024-06-04,Corrective,3.82,Wheel,401.99,35.27,437.26,7.99,Critical,Pending,FC000,2241237,1,1019,2024-09-23,1,1
96720103,356102,573718,2025-08-17,Preventive,19.47,Sensor,806.82,230.92,1037.74,5.72,Critical,Escalated,FC303,8997905,0,1002,2026-03-10,3,1
56484517,474226,322128,2024-02-21,Preventive,9.25,Camera,691.12,55.5,746.62,0.07,High,Escalated,FC202,2643667,0,1012,2024-07-28,2,1
16686600,378959,688481,2026-03-30,Corrective,14.34,Battery,138.11,574.22,712.33,3.53,Critical,Completed,FC505,2321890,1,1015,2026-06-01,6,1
63212255,279917,364522,2024-03-07,Predictive,13.33,Sensor,427.54,15.36,442.9,6.13,Medium,Escalated,FC000,3361664,1,1019,2024-11-15,0,1
23182779,468267,246595,2023-09-30,Preventive,12.11,Cable,1034.03,183.87,1217.9,0.04,Low,In Progress,FC101,7749889,1,1019,2024-09-05,1,1
21896863,270524,545601,2025-06-24,Preventive,8.81,Battery,1014.66,112.26,1126.92,2.26,Low,Completed,FC000,2386365,1,1002,2026-04-19,1,1
61221082,237080,321882,2025-02-12,Predictive,18.52,Motor,1023.21,121.98,1145.19,4.12,Medium,Completed,FC101,8034743,0,1014,2025-12-23,5,0
94533329,282126,492978,2025-08-10,Predictive,15.38,Battery,803.04,8.94,811.98,0.58,Medium,Completed,FC101,4477069,1,1015,2025-11-30,0,1
13926675,412182,424049,2026-03-19,Preventive,12.72,Camera,707.98,223.69,931.67,8.44,Critical,Completed,FC303,3404381,1,1007,2026-06-29,2,1
36344914,427515,386561,2026-02-05,Preventive,13.27,Camera,576.93,16.7,593.63,2.17,Low,Completed,FC404,2094648,1,1008,2026-11-28,2,0
23926854,427310,592319,2026-02-10,Emergency,1.73,Camera,564.95,241.24,806.19,3.08,Low,Completed,FC202,8463116,1,1006,2026-04-09,2,0
60859440,257666,322128,2024-12-03,Preventive,1.14,Wheel,141.05,48.45,189.5,1.05,Medium,Completed,FC000,5694839,1,1002,2025-02-19,5,1
17369810,330368,218353,2025-02-19,Preventive,0.92,Camera,339.27,33.67,372.94,0.57,Critical,Completed,FC000,7811221,1,1005,2025-04-03,3,1
41771200,259095,664644,2024-08-06,Predictive,15.59,Sensor,1125.06,155.46,1280.52,7.65,Critical,Completed,FC000,4855180,1,1008,2025-03-26,6,0
98888166,244619,664533,2025-10-23,Inspection,3.1,Wheel,399.84,239.92,639.76,1.56,High,Completed,FC505,1428592,1,1013,2026-09-25,5,1
67077386,206986,195735,2023-11-30,Preventive,14.32,Motor,915.92,42.25,958.17,1.6,Low,Completed,FC303,9139013,0,1009,2024-07-05,3,1
78031681,319485,306230,2025-08-27,Corrective,3.04,Battery,720.27,136.97,857.24,4.15,Medium,Completed,FC404,4023138,1,1005,2026-03-31,4,0
35517461,312809,449343,2025-10-19,Corrective,8.01,Wheel,476.05,205.77,681.82,0.97,Low,Completed,FC000,1923598,1,1007,2026-07-25,2,1
75156132,388611,364522,2025-03-04,Corrective,10.48,Motor,129.19,193.5,322.69,4.17,Medium,Completed,FC404,4897121,0,1014,2025-12-12,0,1
23874518,337172,535226,2023-04-18,Corrective,22.73,Sensor,135.2,125.21,260.41,5.48,Medium,Completed,FC101,4040894,1,1010,2024-01-03,5,1
15751070,236348,370037,2023-03-30,Inspection,17.27,,623.27,49.37,672.64,4.04,High,Pending,FC303,9113524,1,1019,2023-09-09,5,1
61301991,488883,688481,2023-07-15,Preventive,5.27,Wheel,566.81,460.2,1027.01,1.75,High,Completed,FC000,9211396,1,1005,2024-03-31,6,0
